Time,PID,Virt,Res,CPU,Memory,TCP Connections,Thread Count,User,System,Children_User,Children_System,IO,uss,swap,processor_num,core_num,cpu_num,cpu_ids,process_status,read_count,write_count,read_bytes,write_bytes,read_chars,write_chars
2025-05-20 02:21:34,14739,761905152,43651072,0.0,0.13080154948961376,0,6,0.01,0.01,0.0,0.0,0.0,10498048,0,4,3,1,0,sleeping,51,4,0,0,50032,94
2025-05-20 02:21:36,14739,761905152,43651072,0.0,0.13080154948961376,0,6,0.01,0.01,0.0,0.0,0.0,10498048,0,4,3,1,0,sleeping,51,4,0,0,50032,94
2025-05-20 02:21:37,14739,761905152,43651072,0.0,0.13080154948961376,0,6,0.01,0.01,0.0,0.0,0.0,10498048,0,4,3,1,0,sleeping,51,4,0,0,50032,94
2025-05-20 02:21:38,14739,761905152,43651072,0.0,0.13080154948961376,0,6,0.01,0.01,0.0,0.0,0.0,10498048,0,4,3,1,0,sleeping,51,4,0,0,50032,94
2025-05-20 02:21:39,14739,761905152,43651072,0.0,0.13080154948961376,0,6,0.01,0.01,0.0,0.0,0.0,10498048,0,4,3,1,0,sleeping,51,4,0,0,50032,94
2025-05-20 02:21:40,14739,761905152,43651072,0.0,0.13080154948961376,0,6,0.01,0.01,0.0,0.0,0.0,10498048,0,4,3,1,0,sleeping,51,4,0,0,50032,94
2025-05-20 02:21:41,14739,761905152,43651072,0.0,0.13080154948961376,0,6,0.01,0.01,0.0,0.0,0.0,10498048,0,4,3,1,0,sleeping,51,4,0,0,50032,94
2025-05-20 02:21:42,14739,761905152,43651072,0.0,0.13080154948961376,0,6,0.01,0.01,0.0,0.0,0.0,10498048,0,4,3,1,0,sleeping,51,4,0,0,50032,94
2025-05-20 02:21:43,14739,761905152,43651072,0.0,0.13080154948961376,0,6,0.01,0.01,0.0,0.0,0.0,10498048,0,4,3,1,0,sleeping,51,4,0,0,50032,94
2025-05-20 02:21:45,14739,761905152,43651072,0.0,0.13080154948961376,0,6,0.01,0.01,0.0,0.0,0.0,10498048,0,4,3,1,0,sleeping,51,4,0,0,50032,94
2025-05-20 02:21:46,14739,761905152,43651072,0.0,0.13080154948961376,0,6,0.01,0.01,0.0,0.0,0.0,10498048,0,4,3,1,0,sleeping,51,4,0,0,50032,94
2025-05-20 02:21:47,14739,761905152,43651072,0.0,0.13080154948961376,0,6,0.01,0.01,0.0,0.0,0.0,10498048,0,4,3,1,0,sleeping,51,4,0,0,50032,94
2025-05-20 02:21:48,14739,761905152,43651072,0.0,0.13080154948961376,0,6,0.01,0.01,0.0,0.0,0.0,10498048,0,4,3,1,0,sleeping,51,4,0,0,50032,94
2025-05-20 02:21:49,14739,761905152,43651072,0.0,0.13080154948961376,0,6,0.01,0.01,0.0,0.0,0.0,10498048,0,4,3,1,0,sleeping,51,4,0,0,50032,94
2025-05-20 02:21:50,14739,761905152,43651072,0.0,0.13080154948961376,0,6,0.01,0.01,0.0,0.0,0.0,10498048,0,4,3,1,0,sleeping,51,4,0,0,50032,94
2025-05-20 02:21:51,14739,761905152,43651072,0.0,0.13080154948961376,0,6,0.01,0.01,0.0,0.0,0.0,10498048,0,4,3,1,0,sleeping,51,4,0,0,50032,94
2025-05-20 02:21:53,14739,761905152,43651072,0.0,0.13080154948961376,0,6,0.01,0.01,0.0,0.0,0.0,10498048,0,4,3,1,0,sleeping,51,4,0,0,50032,94
2025-05-20 02:21:54,14739,761905152,43651072,0.0,0.13080154948961376,0,6,0.01,0.01,0.0,0.0,0.0,10498048,0,4,3,1,0,sleeping,51,4,0,0,50032,94
