Time	numpids	numthreads	maxprocessors	maxcores	maxcpus	cpu_ids	sumuss	sumswap	sum_read_count	sum_write_count	sum_read_bytes	sum_write_bytes	sum_read_chars	sum_write_chars
2025-05-20 02:33:48	7	40	8	4	1	0	2488885248	0	445561	103310	1015459840	4849893376	15362509478	4848524145
2025-05-20 02:33:49	7	40	8	4	1	0	2488885248	0	445564	103313	1015459840	4849893376	15362511394	4848524213
2025-05-20 02:33:50	7	40	8	4	1	0	2491703296	0	445573	103318	1015459840	4849893376	15365020152	4848524445
2025-05-20 02:33:51	7	40	8	4	1	0	2491703296	0	445576	103321	1015459840	4849893376	15365022068	4848524513
2025-05-20 02:33:52	7	40	8	4	1	0	2491703296	0	445578	103323	1015459840	4849897472	15365023976	4848524573
2025-05-20 02:33:53	7	40	8	4	1	0	2494521344	0	445584	103325	1015459840	4849897472	15367532636	4848524633
2025-05-20 02:33:54	7	40	8	4	1	0	2494521344	0	445586	103327	1015459840	4849897472	15367534544	4848524693
2025-05-20 02:33:55	7	40	8	4	1	0	2494521344	0	445589	103331	1015459840	4849897472	15367536460	4848524791
2025-05-20 02:33:57	7	40	8	4	1	0	2497339392	0	445595	103333	1015459840	4849897472	15370049215	4848524851
2025-05-20 02:33:58	7	40	8	4	1	0	2497339392	0	445598	103336	1015459840	4849897472	15370051130	4848524919
2025-05-20 02:33:59	7	40	8	4	1	0	2497339392	0	445604	103340	1015459840	4849897472	15370054962	4848524995
2025-05-20 02:34:00	7	40	8	4	1	0	2500161536	0	445612	103344	1015459840	4849897472	15372563638	4848525071
2025-05-20 02:34:01	7	40	8	4	1	0	2500161536	0	445614	103346	1015459840	4849897472	15372565546	4848525131
2025-05-20 02:34:02	7	40	8	4	1	0	2500161536	0	445617	103349	1015459840	4849897472	15372567462	4848525199
2025-05-20 02:34:03	7	40	8	4	1	0	2502979584	0	445624	103352	1015459840	4849897472	15375080226	4848525267
2025-05-20 02:34:04	7	40	8	4	1	0	2502979584	0	445628	103357	1015459840	4849897472	15375082149	4848525373
2025-05-20 02:34:05	7	40	8	4	1	0	2505797632	0	445636	103361	1015459840	4849897472	15377590824	4848525449
2025-05-20 02:34:06	7	40	8	4	1	0	2505797632	0	445640	103365	1015459840	4849897472	15377592748	4848525525
2025-05-20 02:34:07	7	40	8	4	1	0	2505797632	0	445643	103368	1015459840	4849897472	15377594663	4848525593
2025-05-20 02:34:08	7	40	8	4	1	0	2508615680	0	445649	103370	1015459840	4849901568	15380103322	4848525653
2025-05-20 02:34:09	7	40	8	4	1	0	2508615680	0	445652	103373	1015459840	4849901568	15380105238	4848525721
2025-05-20 02:34:10	7	40	8	4	1	0	2508615680	0	445656	103377	1015459840	4849901568	15380107162	4848525797
2025-05-20 02:34:11	7	40	8	4	1	0	2511433728	0	445664	103381	1015459840	4849901568	15382619934	4848525873
2025-05-20 02:34:12	7	40	8	4	1	0	2511433728	0	445667	103384	1015459840	4849901568	15382621849	4848525941
2025-05-20 02:34:13	7	40	8	4	1	0	2511433728	0	445670	103388	1015459840	4849901568	15382623764	4848526039
2025-05-20 02:34:15	7	40	8	4	1	0	2514247680	0	445677	103391	1015459840	4849901568	15385132432	4848526107
2025-05-20 02:34:16	7	40	8	4	1	0	2514247680	0	445680	103394	1015459840	4849901568	15385134348	4848526175
2025-05-20 02:34:17	7	40	8	4	1	0	2514247680	0	445685	103397	1015459840	4849901568	15385138172	4848526243
2025-05-20 02:34:18	7	40	8	4	1	0	2517069824	0	445693	103401	1015459840	4849901568	15387646848	4848526319
2025-05-20 02:34:19	7	40	8	4	1	0	2517069824	0	445695	103403	1015459840	4849901568	15387648756	4848526379
2025-05-20 02:34:20	7	40	8	4	1	0	2517069824	0	445698	103406	1015459840	4849901568	15387650672	4848526447
2025-05-20 02:34:21	7	40	8	4	1	0	2519887872	0	445707	103411	1015459840	4849905664	15390163526	4848526679
2025-05-20 02:34:22	7	40	8	4	1	0	2519887872	0	445709	103414	1015459840	4849905664	15390165434	4848526769
2025-05-20 02:34:23	7	40	8	4	1	0	2522701824	0	445712	103417	1015459840	4849909760	15390167350	4848526837
2025-05-20 02:34:24	7	40	8	4	1	0	2522705920	0	445719	103420	1015459840	4849909760	15392676018	4848526905
2025-05-20 02:34:25	7	40	8	4	1	0	2522705920	0	445721	103422	1015459840	4849909760	15392677925	4848526965
2025-05-20 02:34:26	7	40	8	4	1	0	2525523968	0	445728	103425	1015459840	4849909760	15395186592	4848527033
2025-05-20 02:34:27	7	40	8	4	1	0	2525523968	0	445731	103428	1015459840	4849909760	15395188508	4848527101
2025-05-20 02:34:28	7	40	8	4	1	0	2525523968	0	445735	103432	1015459840	4849909760	15395190432	4848527177
2025-05-20 02:34:29	7	40	8	4	1	0	2528342016	0	445742	103435	1015459840	4849909760	15397703196	4848527245
2025-05-20 02:34:30	7	40	8	4	1	0	2528342016	0	445746	103440	1015459840	4849909760	15397705120	4848527351
2025-05-20 02:34:31	7	40	8	4	1	0	2528342016	0	445749	103443	1015459840	4849909760	15397707036	4848527419
2025-05-20 02:34:33	7	40	8	4	1	0	2531164160	0	445757	103447	1015459840	4849909760	15400215712	4848527495
2025-05-20 02:34:34	7	40	8	4	1	0	2531164160	0	445760	103450	1015459840	4849909760	15400217628	4848527563
2025-05-20 02:34:35	7	40	8	4	1	0	2531164160	0	445763	103453	1015459840	4849909760	15400219544	4848527631
2025-05-20 02:34:36	7	40	8	4	1	0	2533982208	0	445772	103456	1015459840	4849909760	15402730120	4848527699
2025-05-20 02:34:37	7	40	8	4	1	0	2533982208	0	445775	103459	1015459840	4849909760	15402732035	4848527767
2025-05-20 02:34:38	7	40	8	4	1	0	2533982208	0	445778	103462	1015459840	4849909760	15402733950	4848527835
2025-05-20 02:34:39	7	40	8	4	1	0	2536800256	0	445786	103466	1015459840	4849909760	15405246722	4848527911
2025-05-20 02:34:40	7	40	8	4	1	0	2536800256	0	445790	103471	1015459840	4849909760	15405248646	4848528017
2025-05-20 02:34:41	7	40	8	4	1	0	2539618304	0	445798	103475	1015459840	4849909760	15407757322	4848528093
2025-05-20 02:34:42	7	40	8	4	1	0	2539618304	0	445801	103478	1015459840	4849909760	15407759238	4848528161
2025-05-20 02:34:43	7	40	8	4	1	0	2539618304	0	445804	103481	1015459840	4849909760	15407761154	4848528229
2025-05-20 02:34:44	7	40	8	4	1	0	2542432256	0	445811	103484	1015459840	4849909760	15410269822	4848528297
2025-05-20 02:34:45	7	40	8	4	1	0	2542432256	0	445814	103487	1015459840	4849909760	15410271738	4848528365
2025-05-20 02:34:46	7	40	8	4	1	0	2542432256	0	445816	103489	1015459840	4849909760	15410273646	4848528425
2025-05-20 02:34:47	7	40	8	4	1	0	2545254400	0	445823	103492	1015459840	4849909760	15412786410	4848528493
2025-05-20 02:34:48	7	40	8	4	1	0	2545254400	0	445826	103495	1015459840	4849909760	15412788326	4848528561
2025-05-20 02:34:49	7	40	8	4	1	0	2545254400	0	445828	103498	1015459840	4849909760	15412790234	4848528651
2025-05-20 02:34:51	7	40	8	4	1	0	2548072448	0	445837	103503	1015459840	4849909760	15415298992	4848528883
2025-05-20 02:34:52	7	40	8	4	1	0	2548072448	0	445840	103506	1015459840	4849909760	15415300908	4848528951
2025-05-20 02:34:53	7	40	8	4	1	0	2548072448	0	445844	103510	1015459840	4849909760	15415302832	4848529027
2025-05-20 02:34:54	7	40	8	4	1	0	2548072448	0	445846	103512	1015459840	4849909760	15415304740	4848529087
2025-05-20 02:34:55	7	40	8	4	1	0	2548072448	0	445852	103516	1015459840	4849909760	15415308572	4848529163
2025-05-20 02:34:56	7	40	8	4	1	0	2548072448	0	445855	103519	1015459840	4849909760	15415310488	4848529231
2025-05-20 02:34:57	7	40	8	4	1	0	2550890496	0	445862	103522	1015459840	4849913856	15417819156	4848529299
2025-05-20 02:34:58	7	40	8	4	1	0	2550890496	0	445865	103526	1015459840	4849913856	15417821072	4848529397
2025-05-20 02:34:59	7	40	8	4	1	0	2550890496	0	445868	103529	1015459840	4849913856	15417822988	4848529465
2025-05-20 02:35:00	7	40	8	4	1	0	2550890496	0	445870	103531	1015459840	4849913856	15417824896	4848529525
2025-05-20 02:35:01	7	40	8	4	1	0	2550890496	0	445874	103535	1015459840	4849913856	15417826820	4848529601
2025-05-20 02:35:02	7	40	8	4	1	0	2550890496	0	445877	103538	1015459840	4849913856	15417828736	4848529669
2025-05-20 02:35:03	7	40	8	4	1	0	2550890496	0	445880	103541	1015459840	4849913856	15417830652	4848529737
2025-05-20 02:35:04	7	40	8	4	1	0	2553708544	0	445887	103544	1015459840	4849913856	15420343416	4848529805
2025-05-20 02:35:05	7	40	8	4	1	0	2553708544	0	445889	103546	1015459840	4849913856	15420345324	4848529865
2025-05-20 02:35:06	7	40	8	4	1	0	2556526592	0	445895	103548	1015459840	4849913856	15422853984	4848529925
2025-05-20 02:35:07	7	40	8	4	1	0	2556530688	0	445897	103551	1015459840	4849913856	15422855892	4848530015
2025-05-20 02:35:09	7	40	8	4	1	0	2556530688	0	445899	103553	1015459840	4849913856	15422857800	4848530075
2025-05-20 02:35:10	7	40	8	4	1	0	2559352832	0	445905	103555	1015459840	4849913856	15425370556	4848530135
2025-05-20 02:35:11	7	40	8	4	1	0	2559352832	0	445908	103558	1015459840	4849913856	15425372472	4848530203
2025-05-20 02:35:12	7	40	8	4	1	0	2559356928	0	445911	103561	1015459840	4849913856	15425374388	4848530271
2025-05-20 02:35:13	7	40	8	4	1	0	2562174976	0	445920	103564	1015459840	4849913856	15427884964	4848530339
2025-05-20 02:35:14	7	40	8	4	1	0	2562174976	0	445923	103567	1015459840	4849913856	15427886880	4848530407
2025-05-20 02:35:15	7	40	8	4	1	0	2562174976	0	445926	103570	1015459840	4849913856	15427888796	4848530475
2025-05-20 02:35:16	7	40	8	4	1	0	2564993024	0	445932	103573	1015459840	4849913856	15430397456	4848530565
2025-05-20 02:35:17	7	40	8	4	1	0	2564993024	0	445935	103576	1015459840	4849917952	15430399372	4848530633
2025-05-20 02:35:18	7	40	8	4	1	0	2564993024	0	445938	103579	1015459840	4849917952	15430401288	4848530701
2025-05-20 02:35:19	7	40	8	4	1	0	2567806976	0	445946	103583	1015459840	4849917952	15432914059	4848530777
2025-05-20 02:35:20	7	40	8	4	1	0	2567806976	0	445950	103587	1015459840	4849917952	15432915982	4848530853
2025-05-20 02:35:21	7	40	8	4	1	0	2570620928	0	445953	103590	1015459840	4849917952	15432917898	4848530921
2025-05-20 02:35:22	7	40	8	4	1	0	2570625024	0	445960	103593	1015459840	4849917952	15435426566	4848530989
2025-05-20 02:35:23	7	40	8	4	1	0	2570625024	0	445963	103596	1015459840	4849917952	15435428482	4848531057
2025-05-20 02:35:24	7	40	8	4	1	0	2573443072	0	445970	103599	1015459840	4849917952	15437937150	4848531125
2025-05-20 02:35:25	7	40	8	4	1	0	2573443072	0	445973	103603	1015459840	4849917952	15437939066	4848531223
2025-05-20 02:35:27	7	40	8	4	1	0	2573443072	0	445977	103607	1015459840	4849922048	15437940989	4848531299
2025-05-20 02:35:28	7	40	8	4	1	0	2576265216	0	445987	103613	1015459840	4849926144	15440453850	4848531539
2025-05-20 02:35:29	7	40	8	4	1	0	2576265216	0	445990	103616	1015459840	4849926144	15440455766	4848531607
2025-05-20 02:35:30	7	40	8	4	1	0	2576265216	0	445993	103619	1015459840	4849926144	15440457682	4848531675
2025-05-20 02:35:31	7	40	8	4	1	0	2579083264	0	445999	103621	1015459840	4849926144	15442966341	4848531735
2025-05-20 02:35:32	7	40	8	4	1	0	2579083264	0	446005	103625	1015459840	4849926144	15442970172	4848531811
2025-05-20 02:35:33	7	40	8	4	1	0	2579083264	0	446007	103627	1015459840	4849926144	15442972080	4848531871
2025-05-20 02:35:34	7	40	8	4	1	0	2581901312	0	446015	103632	1015459840	4849926144	15445480756	4848531977
2025-05-20 02:35:35	7	40	8	4	1	0	2581901312	0	446018	103635	1015459840	4849926144	15445482671	4848532045
2025-05-20 02:35:36	7	40	8	4	1	0	2581901312	0	446021	103638	1015459840	4849926144	15445484586	4848532113
2025-05-20 02:35:37	7	40	8	4	1	0	2584719360	0	446030	103643	1015459840	4849926144	15447997366	4848532197
2025-05-20 02:35:38	7	40	8	4	1	0	2584719360	0	446033	103646	1015459840	4849926144	15447999282	4848532265
2025-05-20 02:35:39	7	40	8	4	1	0	2584719360	0	446036	103649	1015459840	4849926144	15448001198	4848532333
2025-05-20 02:35:40	7	40	8	4	1	0	2587537408	0	446042	103651	1015459840	4849926144	15450509858	4848532393
2025-05-20 02:35:41	7	40	8	4	1	0	2587537408	0	446044	103653	1015459840	4849926144	15450511766	4848532453
2025-05-20 02:35:42	7	40	8	4	1	0	2587537408	0	446046	103655	1015459840	4849926144	15450513673	4848532513
2025-05-20 02:35:43	7	40	8	4	1	0	2590359552	0	446052	103658	1015459840	4849926144	15453022332	4848532603
2025-05-20 02:35:45	7	40	8	4	1	0	2590359552	0	446056	103662	1015459840	4849926144	15453024256	4848532679
2025-05-20 02:35:46	7	40	8	4	1	0	2590359552	0	446060	103666	1015459840	4849926144	15453026180	4848532755
2025-05-20 02:35:47	7	40	8	4	1	0	2593177600	0	446067	103669	1015459840	4849926144	15455538944	4848532823
2025-05-20 02:35:48	7	40	8	4	1	0	2593177600	0	446070	103672	1015459840	4849926144	15455540860	4848532891
2025-05-20 02:35:49	7	40	8	4	1	0	2593177600	0	446073	103675	1015459840	4849926144	15455542776	4848532959
2025-05-20 02:35:50	7	40	8	4	1	0	2595991552	0	446079	103677	1015459840	4849926144	15458051436	4848533019
2025-05-20 02:35:51	7	40	8	4	1	0	2595991552	0	446086	103682	1015459840	4849926144	15458055276	4848533103
2025-05-20 02:35:52	7	40	8	4	1	0	2595991552	0	446089	103686	1015459840	4849926144	15458057192	4848533201
2025-05-20 02:35:53	7	40	8	4	1	0	2598809600	0	446096	103689	1015459840	4849926144	15460565860	4848533269
2025-05-20 02:35:54	7	40	8	4	1	0	2598809600	0	446100	103693	1015459840	4849926144	15460567784	4848533345
2025-05-20 02:35:55	7	40	8	4	1	0	2598809600	0	446104	103697	1015459840	4849926144	15460569708	4848533421
2025-05-20 02:35:56	7	40	8	4	1	0	2601627648	0	446111	103700	1015459840	4849926144	15463082472	4848533489
2025-05-20 02:35:57	7	40	8	4	1	0	2601627648	0	446116	103705	1015459840	4849930240	15463084404	4848533573
2025-05-20 02:35:58	7	40	8	4	1	0	2601627648	0	446121	103710	1015459840	4849930240	15463086336	4848533657
2025-05-20 02:35:59	7	40	8	4	1	0	2604449792	0	446130	103715	1015459840	4849930240	15465595094	4848533889
2025-05-20 02:36:00	7	40	8	4	1	0	2604449792	0	446132	103718	1015459840	4849930240	15465597002	4848533979
2025-05-20 02:36:01	7	40	8	4	1	0	2607263744	0	446136	103722	1015459840	4849930240	15465598926	4848534055
2025-05-20 02:36:03	7	40	8	4	1	0	2607267840	0	446144	103726	1015459840	4849930240	15468111698	4848534131
2025-05-20 02:36:04	7	40	8	4	1	0	2607267840	0	446147	103729	1015459840	4849930240	15468113614	4848534199
2025-05-20 02:36:05	7	40	8	4	1	0	2610085888	0	446154	103732	1015459840	4849930240	15470622282	4848534267
2025-05-20 02:36:06	7	40	8	4	1	0	2610085888	0	446157	103735	1015459840	4849930240	15470624198	4848534335
2025-05-20 02:36:07	7	40	8	4	1	0	2610085888	0	446161	103739	1015459840	4849930240	15470626122	4848534411
2025-05-20 02:36:08	7	40	8	4	1	0	2610085888	0	446167	103743	1015459840	4849930240	15470629954	4848534487
2025-05-20 02:36:09	7	40	8	4	1	0	2612903936	0	446174	103747	1015459840	4849930240	15473138622	4848534585
2025-05-20 02:36:10	7	40	8	4	1	0	2612903936	0	446176	103749	1015459840	4849930240	15473140530	4848534645
2025-05-20 02:36:11	7	40	8	4	1	0	2612903936	0	446180	103753	1015459840	4849930240	15473142453	4848534721
2025-05-20 02:36:12	7	40	8	4	1	0	2612903936	0	446183	103756	1015459840	4849930240	15473144367	4848534789
2025-05-20 02:36:13	7	40	8	4	1	0	2615721984	0	446191	103760	1015459840	4849930240	15475657137	4848534865
2025-05-20 02:36:14	7	40	8	4	1	0	2615721984	0	446194	103763	1015459840	4849930240	15475659052	4848534933
2025-05-20 02:36:15	7	40	8	4	1	0	2618535936	0	446198	103767	1015459840	4849930240	15475660976	4848535009
2025-05-20 02:36:16	7	40	8	4	1	0	2618544128	0	446207	103773	1015459840	4849930240	15478169660	4848535123
2025-05-20 02:36:18	7	40	8	4	1	0	2618544128	0	446210	103776	1015459840	4849930240	15478171576	4848535191
2025-05-20 02:36:19	7	40	8	4	1	0	2621374464	0	446218	103780	1015459840	4849930240	15480680252	4848535267
2025-05-20 02:36:20	7	40	8	4	1	0	2621374464	0	446220	103782	1015459840	4849930240	15480682160	4848535327
2025-05-20 02:36:21	7	40	8	4	1	0	2621374464	0	446223	103785	1015459840	4849930240	15480684076	4848535395
2025-05-20 02:36:22	7	40	8	4	1	0	2624192512	0	446230	103788	1015459840	4849930240	15483196840	4848535463
2025-05-20 02:36:23	7	40	8	4	1	0	2624192512	0	446235	103793	1015459840	4849930240	15483198772	4848535547
2025-05-20 02:36:24	7	40	8	4	1	0	2624192512	0	446239	103797	1015459840	4849930240	15483200696	4848535623
2025-05-20 02:36:25	7	40	8	4	1	0	2627010560	0	446247	103801	1015459840	4849934336	15485709372	4848535699
2025-05-20 02:36:26	7	40	8	4	1	0	2627010560	0	446253	103806	1015459840	4849934336	15485713201	4848535805
2025-05-20 02:36:27	7	40	8	4	1	0	2627010560	0	446256	103809	1015459840	4849934336	15485715116	4848535873
2025-05-20 02:36:28	7	40	8	4	1	0	2629832704	0	446264	103813	1015459840	4849938432	15488223792	4848535949
2025-05-20 02:36:29	7	40	8	4	1	0	2629832704	0	446268	103817	1015459840	4849938432	15488225716	4848536025
2025-05-20 02:36:30	7	40	8	4	1	0	2629832704	0	446271	103820	1015459840	4849938432	15488227632	4848536093
2025-05-20 02:36:31	7	40	8	4	1	0	2632654848	0	446281	103826	1015459840	4849942528	15490740494	4848536333
2025-05-20 02:36:32	7	40	8	4	1	0	2632663040	0	446285	103830	1015459840	4849942528	15490742418	4848536409
2025-05-20 02:36:33	7	40	8	4	1	0	2632663040	0	446290	103835	1015459840	4849942528	15490744350	4848536493
2025-05-20 02:36:34	7	40	8	4	1	0	2635485184	0	446297	103838	1015459840	4849942528	15493253017	4848536561
2025-05-20 02:36:35	7	40	8	4	1	0	2635489280	0	446300	103842	1015459840	4849942528	15493254932	4848536659
2025-05-20 02:36:37	7	40	8	4	1	0	2635489280	0	446302	103844	1015459840	4849942528	15493256840	4848536719
2025-05-20 02:36:38	7	40	8	4	1	0	2638307328	0	446311	103849	1015459840	4849942528	15495765524	4848536803
2025-05-20 02:36:39	7	40	8	4	1	0	2638307328	0	446316	103854	1015459840	4849942528	15495767456	4848536887
2025-05-20 02:36:40	7	40	8	4	1	0	2641121280	0	446320	103858	1015459840	4849942528	15495769380	4848536963
2025-05-20 02:36:41	7	40	8	4	1	0	2641125376	0	446328	103862	1015459840	4849942528	15498282152	4848537039
2025-05-20 02:36:42	7	40	8	4	1	0	2641125376	0	446332	103866	1015459840	4849942528	15498284076	4848537115
2025-05-20 02:36:43	7	40	8	4	1	0	2643939328	0	446335	103869	1015459840	4849942528	15498285992	4848537183
2025-05-20 02:36:44	7	40	8	4	1	0	2643943424	0	446344	103873	1015459840	4849942528	15500796568	4848537281
2025-05-20 02:36:45	7	40	8	4	1	0	2643943424	0	446347	103876	1015459840	4849942528	15500798484	4848537349
2025-05-20 02:36:46	7	40	8	4	1	0	2643943424	0	446352	103881	1015459840	4849942528	15500800416	4848537433
2025-05-20 02:36:47	7	40	8	4	1	0	2646761472	0	446359	103884	1015459840	4849942528	15503309084	4848537501
2025-05-20 02:36:48	7	40	8	4	1	0	2646761472	0	446363	103888	1015459840	4849942528	15503311008	4848537577
2025-05-20 02:36:49	7	40	8	4	1	0	2646761472	0	446367	103892	1015459840	4849942528	15503312932	4848537653
2025-05-20 02:36:50	7	40	8	4	1	0	2649579520	0	446375	103896	1015459840	4849942528	15505825704	4848537729
2025-05-20 02:36:51	7	40	8	4	1	0	2649579520	0	446379	103900	1015459840	4849942528	15505827628	4848537805
2025-05-20 02:36:52	7	40	8	4	1	0	2649579520	0	446382	103904	1015459840	4849942528	15505829544	4848537903
2025-05-20 02:36:54	7	40	8	4	1	0	2652397568	0	446390	103908	1015459840	4849942528	15508338220	4848537979
2025-05-20 02:36:55	7	40	8	4	1	0	2652397568	0	446394	103912	1015459840	4849942528	15508340143	4848538055
2025-05-20 02:36:56	7	40	8	4	1	0	2652397568	0	446398	103916	1015459840	4849942528	15508342066	4848538131
2025-05-20 02:36:57	7	40	8	4	1	0	2655215616	0	446405	103919	1015459840	4849942528	15510854830	4848538199
2025-05-20 02:36:58	7	40	8	4	1	0	2655215616	0	446410	103924	1015459840	4849942528	15510856762	4848538283
2025-05-20 02:36:59	7	40	8	4	1	0	2658029568	0	446413	103927	1015459840	4849946624	15510858678	4848538351
2025-05-20 02:37:00	7	40	8	4	1	0	2658033664	0	446419	103929	1015459840	4849946624	15513367336	4848538411
2025-05-20 02:37:01	7	40	8	4	1	0	2658033664	0	446424	103935	1015459840	4849946624	15513369266	4848538525
2025-05-20 02:37:02	7	40	8	4	1	0	2660851712	0	446436	103941	1015459840	4849946624	15515879940	4848538765
2025-05-20 02:37:03	7	40	8	4	1	0	2660851712	0	446439	103944	1015459840	4849946624	15515881856	4848538833
2025-05-20 02:37:04	7	40	8	4	1	0	2660851712	0	446443	103948	1015459840	4849946624	15515883780	4848538909
2025-05-20 02:37:05	7	40	8	4	1	0	2663673856	0	446449	103950	1015459840	4849946624	15518396536	4848538969
2025-05-20 02:37:06	7	40	8	4	1	0	2663673856	0	446453	103954	1015459840	4849946624	15518398459	4848539045
2025-05-20 02:37:07	7	40	8	4	1	0	2663673856	0	446456	103957	1015459840	4849946624	15518400374	4848539113
2025-05-20 02:37:08	7	40	8	4	1	0	2666491904	0	446463	103960	1015459840	4849946624	15520909042	4848539181
2025-05-20 02:37:09	7	40	8	4	1	0	2666491904	0	446467	103964	1015459840	4849946624	15520910965	4848539257
2025-05-20 02:37:10	7	40	8	4	1	0	2666491904	0	446470	103968	1015459840	4849946624	15520912880	4848539355
2025-05-20 02:37:12	7	40	8	4	1	0	2669309952	0	446477	103971	1015459840	4849946624	15523421548	4848539423
2025-05-20 02:37:13	7	40	8	4	1	0	2669309952	0	446479	103973	1015459840	4849946624	15523423456	4848539483
2025-05-20 02:37:14	7	40	8	4	1	0	2669309952	0	446483	103977	1015459840	4849946624	15523425380	4848539559
2025-05-20 02:37:15	7	40	8	4	1	0	2672128000	0	446490	103980	1015459840	4849946624	15525938144	4848539627
2025-05-20 02:37:16	7	40	8	4	1	0	2672128000	0	446493	103983	1015459840	4849946624	15525940060	4848539695
2025-05-20 02:37:17	7	40	8	4	1	0	2672128000	0	446496	103986	1015459840	4849946624	15525941976	4848539763
2025-05-20 02:37:18	7	40	8	4	1	0	2674937856	0	446500	103991	1015459840	4849946624	15525943900	4848539869
2025-05-20 02:37:19	7	40	8	4	1	0	2674941952	0	446510	103995	1015459840	4849946624	15528454484	4848539945
2025-05-20 02:37:20	7	40	8	4	1	0	2674941952	0	446513	103998	1015459840	4849946624	15528456400	4848540013
2025-05-20 02:37:21	7	40	8	4	1	0	2677755904	0	446517	104002	1015459840	4849946624	15528458324	4848540089
2025-05-20 02:37:22	7	40	8	4	1	0	2677764096	0	446524	104005	1015459840	4849946624	15530966992	4848540157
2025-05-20 02:37:23	7	40	8	4	1	0	2677764096	0	446526	104007	1015459840	4849946624	15530968900	4848540217
2025-05-20 02:37:24	7	40	8	4	1	0	2680582144	0	446535	104012	1015459840	4849946624	15533481680	4848540301
2025-05-20 02:37:25	7	40	8	4	1	0	2680582144	0	446540	104017	1015459840	4849946624	15533483612	4848540385
2025-05-20 02:37:26	7	40	8	4	1	0	2680582144	0	446545	104022	1015459840	4849946624	15533485543	4848540469
2025-05-20 02:37:27	7	40	8	4	1	0	2683400192	0	446555	104029	1015459840	4849946624	15535994234	4848540591
2025-05-20 02:37:29	7	40	8	4	1	0	2683400192	0	446558	104032	1015459840	4849946624	15535996150	4848540659
2025-05-20 02:37:30	7	40	8	4	1	0	2683400192	0	446561	104035	1015459840	4849950720	15535998066	4848540727
2025-05-20 02:37:31	7	40	8	4	1	0	2686218240	0	446568	104038	1015459840	4849950720	15538506734	4848540795
2025-05-20 02:37:32	7	40	8	4	1	0	2686218240	0	446571	104041	1015459840	4849950720	15538508650	4848540863
2025-05-20 02:37:33	7	40	8	4	1	0	2686218240	0	446575	104045	1015459840	4849950720	15538510574	4848540939
2025-05-20 02:37:34	7	40	8	4	1	0	2689036288	0	446583	104049	1015459840	4849958912	15541023420	4848541163
2025-05-20 02:37:35	7	40	8	4	1	0	2689036288	0	446586	104052	1015459840	4849958912	15541025338	4848541231
2025-05-20 02:37:36	7	40	8	4	1	0	2689036288	0	446589	104056	1015459840	4849958912	15541027256	4848541329
2025-05-20 02:37:37	7	40	8	4	1	0	2691858432	0	446597	104058	1015459840	4849958912	15543537828	4848541389
2025-05-20 02:37:38	7	40	8	4	1	0	2691858432	0	446602	104063	1015459840	4849958912	15543539762	4848541473
2025-05-20 02:37:39	7	40	8	4	1	0	2691858432	0	446605	104066	1015459840	4849958912	15543541680	4848541541
2025-05-20 02:37:40	7	40	8	4	1	0	2694672384	0	446608	104069	1015459840	4849958912	15543543598	4848541609
2025-05-20 02:37:41	7	40	8	4	1	0	2694676480	0	446614	104071	1015459840	4849958912	15546052260	4848541669
2025-05-20 02:37:42	7	40	8	4	1	0	2694676480	0	446617	104075	1015459840	4849958912	15546054178	4848541767
2025-05-20 02:37:44	7	40	8	4	1	0	2694676480	0	446620	104078	1015459840	4849958912	15546056096	4848541835
2025-05-20 02:37:45	7	40	8	4	1	0	2697490432	0	446623	104081	1015459840	4849958912	15546058014	4848541903
2025-05-20 02:37:46	7	40	8	4	1	0	2697494528	0	446629	104083	1015459840	4849958912	15548570772	4848541963
2025-05-20 02:37:47	7	40	8	4	1	0	2697494528	0	446634	104088	1015459840	4849958912	15548572706	4848542047
2025-05-20 02:37:48	7	40	8	4	1	0	2700316672	0	446642	104092	1015459840	4849958912	15551081384	4848542123
2025-05-20 02:37:49	7	40	8	4	1	0	2700316672	0	446645	104095	1015459840	4849958912	15551083302	4848542191
2025-05-20 02:37:50	7	40	8	4	1	0	2700316672	0	446648	104098	1015459840	4849958912	15551085220	4848542259
2025-05-20 02:37:51	7	40	8	4	1	0	2703130624	0	446656	104103	1015459840	4849958912	15553593898	4848542365
2025-05-20 02:37:52	7	40	8	4	1	0	2703130624	0	446658	104105	1015459840	4849958912	15553595808	4848542425
2025-05-20 02:37:53	7	40	8	4	1	0	2703130624	0	446663	104108	1015459840	4849958912	15553599636	4848542493
2025-05-20 02:37:54	7	40	8	4	1	0	2705952768	0	446670	104111	1015459840	4849958912	15556112402	4848542561
2025-05-20 02:37:55	7	40	8	4	1	0	2705952768	0	446673	104114	1015459840	4849958912	15556114320	4848542629
2025-05-20 02:37:56	7	40	8	4	1	0	2705952768	0	446675	104116	1015459840	4849958912	15556116228	4848542689
2025-05-20 02:37:57	7	40	8	4	1	0	2708770816	0	446682	104119	1015459840	4849958912	15558624896	4848542757
2025-05-20 02:37:58	7	40	8	4	1	0	2708770816	0	446685	104122	1015459840	4849958912	15558626814	4848542825
2025-05-20 02:37:59	7	40	8	4	1	0	2708770816	0	446689	104127	1015459840	4849958912	15558628740	4848542931
2025-05-20 02:38:01	7	40	8	4	1	0	2711588864	0	446695	104129	1015459840	4849963008	15561141498	4848542991
