Time,PID,Virt,Res,CPU,Memory,TCP Connections,Thread Count,User,System,Children_User,Children_System,IO,uss,swap,processor_num,core_num,cpu_num,cpu_ids,process_status,read_count,write_count,read_bytes,write_bytes,read_chars,write_chars
2025-05-20 02:21:34,14842,128294912,33402880,0.0,0.10009258103479404,0,2,0.11,0.01,0.0,0.0,0.0,18563072,0,2,2,1,0,sleeping,129,3,0,0,8002009,22
2025-05-20 02:21:36,14842,137203712,37163008,25.8,0.11135990039591495,0,2,0.4,0.02,0.0,0.0,0.0,22282240,0,2,2,1,0,sleeping,385,11,0,0,24000943,15999116
2025-05-20 02:21:37,14842,137203712,37163008,0.0,0.11135990039591495,0,2,0.4,0.02,0.0,0.0,0.0,22282240,0,2,2,1,0,sleeping,385,11,0,0,24000943,15999116
2025-05-20 02:21:38,14842,137203712,37163008,0.0,0.11135990039591495,0,2,0.4,0.02,0.0,0.0,0.0,22282240,0,2,2,1,0,sleeping,385,11,0,0,24000943,15999116
2025-05-20 02:21:39,14842,144891904,46731264,14.2,0.1400314233017738,0,2,0.55,0.03,0.0,0.0,0.0,31985664,0,2,1,1,0,sleeping,513,15,0,0,32000442,23998484
2025-05-20 02:21:40,14842,144891904,46731264,0.0,0.1400314233017738,0,2,0.55,0.03,0.0,0.0,0.0,31985664,0,2,1,1,0,sleeping,513,15,0,0,32000442,23998484
2025-05-20 02:21:41,14842,144891904,46731264,0.0,0.1400314233017738,0,2,0.55,0.03,0.0,0.0,0.0,31985664,0,2,1,1,0,sleeping,513,15,0,0,32000442,23998484
2025-05-20 02:21:42,14842,144891904,46731264,12.5,0.1400314233017738,0,2,0.69,0.03,0.0,0.0,0.0,31985664,0,2,2,1,0,sleeping,641,19,0,0,39999833,31997988
2025-05-20 02:21:43,14842,144891904,46731264,0.0,0.1400314233017738,0,2,0.69,0.03,0.0,0.0,0.0,31985664,0,2,2,1,0,sleeping,641,19,0,0,39999833,31997988
2025-05-20 02:21:45,14842,158597120,63508480,7.2,0.19030477853396466,0,2,0.77,0.03,0.0,0.0,0.0,48754688,0,2,2,1,0,sleeping,769,23,0,0,47999538,39997384
2025-05-20 02:21:46,14842,158597120,63508480,0.0,0.19030477853396466,0,2,0.77,0.03,0.0,0.0,0.0,48754688,0,2,2,1,0,sleeping,769,23,0,0,47999538,39997384
