Time,PID,Virt,Res,CPU,Memory,TCP Connections,Thread Count,User,System,Children_User,Children_System,IO,uss,swap,processor_num,core_num,cpu_num,cpu_ids,process_status,read_count,write_count,read_bytes,write_bytes,read_chars,write_chars
2025-05-20 02:21:34,14760,2118971392,30547968,0.0,0.0915377644828319,0,12,0.0,0.01,0.0,0.0,0.0,25980928,0,7,4,1,0,sleeping,46,14,0,4096,14030,4676
2025-05-20 02:21:36,14760,2118971392,30547968,0.0,0.0915377644828319,0,12,0.0,0.01,0.0,0.0,0.0,9056256,0,7,4,1,0,sleeping,46,14,0,4096,14030,4676
2025-05-20 02:21:37,14760,2118971392,30547968,0.0,0.0915377644828319,0,12,0.0,0.01,0.0,0.0,0.0,9056256,0,7,4,1,0,sleeping,46,14,0,4096,14030,4676
2025-05-20 02:21:38,14760,2118971392,30547968,0.0,0.0915377644828319,0,12,0.0,0.01,0.0,0.0,0.0,9056256,0,7,4,1,0,sleeping,46,14,0,4096,14030,4676
2025-05-20 02:21:39,14760,2118971392,30547968,0.0,0.0915377644828319,0,12,0.0,0.01,0.0,0.0,0.0,9056256,0,7,4,1,0,sleeping,46,14,0,4096,14030,4676
2025-05-20 02:21:40,14760,2118971392,30547968,0.0,0.0915377644828319,0,12,0.0,0.01,0.0,0.0,0.0,9056256,0,7,4,1,0,sleeping,46,14,0,4096,14030,4676
2025-05-20 02:21:41,14760,2118971392,30547968,0.0,0.0915377644828319,0,12,0.0,0.01,0.0,0.0,0.0,9056256,0,7,4,1,0,sleeping,46,14,0,4096,14030,4676
2025-05-20 02:21:42,14760,2118971392,30547968,0.0,0.0915377644828319,0,12,0.0,0.01,0.0,0.0,0.0,9056256,0,7,4,1,0,sleeping,46,14,0,4096,14030,4676
2025-05-20 02:21:43,14760,2118971392,30547968,0.0,0.0915377644828319,0,12,0.0,0.01,0.0,0.0,0.0,9056256,0,7,4,1,0,sleeping,46,14,0,4096,14030,4676
2025-05-20 02:21:45,14760,2118971392,30547968,0.0,0.0915377644828319,0,12,0.0,0.01,0.0,0.0,0.0,9056256,0,7,4,1,0,sleeping,46,14,0,4096,14030,4676
2025-05-20 02:21:46,14760,2118971392,30547968,0.0,0.0915377644828319,0,12,0.0,0.01,0.0,0.0,0.0,9056256,0,7,4,1,0,sleeping,46,14,0,4096,14030,4676
2025-05-20 02:21:47,14760,2118971392,30547968,0.0,0.0915377644828319,0,12,0.0,0.01,0.0,0.0,0.0,9056256,0,7,4,1,0,sleeping,46,14,0,4096,14030,4676
2025-05-20 02:21:48,14760,2118971392,30547968,0.0,0.0915377644828319,0,12,0.0,0.01,0.0,0.0,0.0,9056256,0,7,4,1,0,sleeping,46,14,0,4096,14030,4676
2025-05-20 02:21:49,14760,2118971392,30547968,0.0,0.0915377644828319,0,12,0.0,0.01,0.0,0.0,0.0,9056256,0,7,4,1,0,sleeping,46,14,0,4096,14030,4676
2025-05-20 02:21:50,14760,2118971392,30547968,0.0,0.0915377644828319,0,12,0.0,0.01,0.0,0.0,0.0,9056256,0,7,4,1,0,sleeping,46,14,0,4096,14030,4676
