Time,PID,Virt,Res,CPU,Memory,TCP Connections,Thread Count,User,System,Children_User,Children_System,IO,uss,swap,processor_num,core_num,cpu_num,cpu_ids,process_status,read_count,write_count,read_bytes,write_bytes,read_chars,write_chars
2025-05-20 03:51:20,20865,11579392,2809856,0.0,0.008419805099922588,0,1,0.01,0.01,0.0,0.0,0.0,1867776,0,1,1,1,0,sleeping,88,15,4665344,16384,67936,10269
2025-05-20 03:51:21,20865,11579392,2809856,0.0,0.008419805099922588,0,1,0.01,0.01,0.0,0.0,0.0,1867776,0,1,1,1,0,sleeping,88,15,4665344,16384,67936,10269
2025-05-20 03:51:22,20865,11579392,2809856,0.0,0.008419805099922588,0,1,0.01,0.01,0.0,0.0,0.0,1867776,0,1,1,1,0,sleeping,88,15,4665344,16384,67936,10269
2025-05-20 03:51:23,20865,11579392,2809856,0.0,0.008419805099922588,0,1,0.01,0.01,0.0,0.0,0.0,1867776,0,1,1,1,0,sleeping,88,15,4665344,16384,67936,10269
2025-05-20 03:51:24,20865,11579392,2809856,0.0,0.008419805099922588,0,1,0.01,0.01,0.0,0.0,0.0,1867776,0,1,1,1,0,sleeping,88,15,4665344,16384,67936,10269
2025-05-20 03:51:25,20865,11579392,2809856,0.0,0.008419805099922588,0,1,0.01,0.01,0.0,0.0,0.0,1867776,0,1,1,1,0,sleeping,88,15,4665344,16384,67936,10269
2025-05-20 03:51:26,20865,11579392,2809856,0.0,0.008419805099922588,0,1,0.01,0.01,0.0,0.0,0.0,1867776,0,1,1,1,0,sleeping,88,15,4665344,16384,67936,10269
2025-05-20 03:51:27,20865,11579392,2809856,0.0,0.008419805099922588,0,1,0.01,0.01,0.0,0.0,0.0,1867776,0,1,1,1,0,sleeping,88,15,4665344,16384,67936,10269
2025-05-20 03:51:28,20865,11579392,2809856,0.0,0.008419805099922588,0,1,0.01,0.01,0.0,0.0,0.0,1867776,0,1,1,1,0,sleeping,88,15,4665344,16384,67936,10269
2025-05-20 03:51:29,20865,11579392,2809856,0.0,0.008419805099922588,0,1,0.01,0.01,0.0,0.0,0.0,1867776,0,1,1,1,0,sleeping,88,15,4665344,16384,67936,10269
2025-05-20 03:51:31,20865,11579392,2809856,0.0,0.008419805099922588,0,1,0.01,0.01,0.0,0.0,0.0,1867776,0,1,1,1,0,sleeping,88,15,4665344,16384,67936,10269
2025-05-20 03:51:32,20865,11579392,2809856,0.0,0.008419805099922588,0,1,0.01,0.01,0.0,0.0,0.0,1867776,0,1,1,1,0,sleeping,88,15,4665344,16384,67936,10269
2025-05-20 03:51:34,20865,11579392,2809856,0.0,0.008419805099922588,0,1,0.01,0.01,0.0,0.0,0.0,1867776,0,1,1,1,0,sleeping,88,15,4665344,16384,67936,10269
2025-05-20 03:51:35,20865,11579392,2809856,0.0,0.008419805099922588,0,1,0.01,0.01,0.0,0.0,0.0,1867776,0,1,1,1,0,sleeping,88,15,4665344,16384,67936,10269
2025-05-20 03:51:36,20865,11579392,2809856,0.0,0.008419805099922588,0,1,0.01,0.01,0.0,0.0,0.0,1867776,0,1,1,1,0,sleeping,88,15,4665344,16384,67936,10269
2025-05-20 03:51:38,20865,11579392,2809856,0.0,0.008419805099922588,0,1,0.01,0.01,0.0,0.0,0.0,1867776,0,1,1,1,0,sleeping,88,15,4665344,16384,67936,10269
2025-05-20 03:51:39,20865,11579392,2809856,0.0,0.008419805099922588,0,1,0.01,0.01,0.0,0.0,0.0,1867776,0,1,1,1,0,sleeping,88,15,4665344,16384,67936,10269
2025-05-20 03:51:41,20865,11579392,2809856,0.0,0.008419805099922588,0,1,0.01,0.01,0.0,0.0,0.0,1867776,0,1,1,1,0,sleeping,88,15,4665344,16384,67936,10269
2025-05-20 03:51:42,20865,11579392,2809856,0.0,0.008419805099922588,0,1,0.01,0.01,0.0,0.0,0.0,1867776,0,1,1,1,0,sleeping,88,15,4665344,16384,67936,10269
2025-05-20 03:51:44,20865,11579392,2809856,0.0,0.008419805099922588,0,1,0.01,0.01,0.0,0.0,0.0,1867776,0,1,1,1,0,sleeping,88,15,4665344,16384,67936,10269
2025-05-20 03:51:45,20865,11579392,2809856,0.0,0.008419805099922588,0,1,0.01,0.01,0.0,0.0,0.0,1867776,0,1,1,1,0,sleeping,88,15,4665344,16384,67936,10269
2025-05-20 03:51:46,20865,11579392,2809856,0.0,0.008419805099922588,0,1,0.01,0.01,0.0,0.0,0.0,1867776,0,1,1,1,0,sleeping,88,15,4665344,16384,67936,10269
2025-05-20 03:51:47,20865,11579392,2809856,0.0,0.008419805099922588,0,1,0.01,0.01,0.0,0.0,0.0,1867776,0,1,1,1,0,sleeping,88,15,4665344,16384,67936,10269
2025-05-20 03:51:48,20865,11579392,2809856,0.0,0.008419805099922588,0,1,0.01,0.01,0.0,0.0,0.0,1867776,0,1,1,1,0,sleeping,88,15,4665344,16384,67936,10269
2025-05-20 03:51:49,20865,11579392,2809856,0.0,0.008419805099922588,0,1,0.01,0.01,0.0,0.0,0.0,1867776,0,1,1,1,0,sleeping,88,15,4665344,16384,67936,10269
2025-05-20 03:51:50,20865,11579392,2809856,0.0,0.008419805099922588,0,1,0.01,0.01,0.0,0.0,0.0,1867776,0,1,1,1,0,sleeping,88,15,4665344,16384,67936,10269
2025-05-20 03:51:51,20865,11579392,2809856,0.0,0.008419805099922588,0,1,0.01,0.01,0.0,0.0,0.0,1867776,0,1,1,1,0,sleeping,88,15,4665344,16384,67936,10269
2025-05-20 03:51:52,20865,11579392,2809856,0.0,0.008419805099922588,0,1,0.01,0.01,0.0,0.0,0.0,1867776,0,1,1,1,0,sleeping,88,15,4665344,16384,67936,10269
2025-05-20 03:51:53,20865,11579392,2809856,0.0,0.008419805099922588,0,1,0.01,0.01,0.0,0.0,0.0,1867776,0,1,1,1,0,sleeping,88,15,4665344,16384,67936,10269
2025-05-20 03:51:54,20865,11579392,2809856,0.0,0.008419805099922588,0,1,0.01,0.01,0.0,0.0,0.0,1867776,0,1,1,1,0,sleeping,88,15,4665344,16384,67936,10269
2025-05-20 03:51:55,20865,11579392,2809856,0.0,0.008419805099922588,0,1,0.01,0.01,0.0,0.0,0.0,1867776,0,1,1,1,0,sleeping,88,15,4665344,16384,67936,10269
2025-05-20 03:51:56,20865,11579392,2809856,0.0,0.008419805099922588,0,1,0.01,0.01,0.0,0.0,0.0,1867776,0,1,1,1,0,sleeping,88,15,4665344,16384,67936,10269
2025-05-20 03:51:58,20865,11579392,2809856,0.0,0.008419805099922588,0,1,0.01,0.01,0.0,0.0,0.0,1867776,0,1,1,1,0,sleeping,88,15,4665344,16384,67936,10269
2025-05-20 03:51:59,20865,11579392,2809856,0.0,0.008419805099922588,0,1,0.01,0.01,0.0,0.0,0.0,1867776,0,1,1,1,0,sleeping,88,15,4665344,16384,67936,10269
2025-05-20 03:52:00,20865,11579392,2809856,0.0,0.008419805099922588,0,1,0.01,0.01,0.0,0.0,0.0,1867776,0,1,1,1,0,sleeping,88,15,4665344,16384,67936,10269
2025-05-20 03:52:02,20865,11579392,2809856,0.0,0.008419805099922588,0,1,0.01,0.01,0.0,0.0,0.0,1867776,0,1,1,1,0,sleeping,88,15,4665344,16384,67936,10269
2025-05-20 03:52:03,20865,11579392,2809856,0.0,0.008419805099922588,0,1,0.01,0.01,0.0,0.0,0.0,1867776,0,1,1,1,0,sleeping,88,15,4665344,16384,67936,10269
2025-05-20 03:52:04,20865,11579392,2809856,0.0,0.008419805099922588,0,1,0.01,0.01,0.0,0.0,0.0,1867776,0,1,1,1,0,sleeping,88,15,4665344,16384,67936,10269
2025-05-20 03:52:06,20865,11579392,2809856,0.0,0.008419805099922588,0,1,0.01,0.01,0.0,0.0,0.0,1867776,0,1,1,1,0,sleeping,88,15,4665344,16384,67936,10269
2025-05-20 03:52:07,20865,11579392,2809856,0.0,0.008419805099922588,0,1,0.01,0.01,0.0,0.0,0.0,1867776,0,1,1,1,0,sleeping,88,15,4665344,16384,67936,10269
2025-05-20 03:52:08,20865,11579392,2809856,0.0,0.008419805099922588,0,1,0.01,0.01,0.0,0.0,0.0,1867776,0,1,1,1,0,sleeping,88,15,4665344,16384,67936,10269
2025-05-20 03:52:09,20865,11579392,2809856,0.0,0.008419805099922588,0,1,0.01,0.01,0.0,0.0,0.0,1867776,0,1,1,1,0,sleeping,88,15,4665344,16384,67936,10269
2025-05-20 03:52:10,20865,11579392,2809856,0.0,0.008419805099922588,0,1,0.01,0.01,0.0,0.0,0.0,1867776,0,1,1,1,0,sleeping,88,15,4665344,16384,67936,10269
2025-05-20 03:52:11,20865,11579392,2809856,0.0,0.008419805099922588,0,1,0.01,0.01,0.0,0.0,0.0,1867776,0,1,1,1,0,sleeping,88,15,4665344,16384,67936,10269
2025-05-20 03:52:12,20865,11579392,2809856,0.0,0.008419805099922588,0,1,0.01,0.01,0.0,0.0,0.0,1867776,0,1,1,1,0,sleeping,88,15,4665344,16384,67936,10269
2025-05-20 03:52:13,20865,11579392,2809856,0.0,0.008419805099922588,0,1,0.01,0.01,0.0,0.0,0.0,1867776,0,1,1,1,0,sleeping,88,15,4665344,16384,67936,10269
2025-05-20 03:52:14,20865,11579392,2809856,0.0,0.008419805099922588,0,1,0.01,0.01,0.0,0.0,0.0,1867776,0,1,1,1,0,sleeping,88,15,4665344,16384,67936,10269
2025-05-20 03:52:15,20865,11579392,2809856,0.0,0.008419805099922588,0,1,0.01,0.01,0.0,0.0,0.0,1867776,0,1,1,1,0,sleeping,88,15,4665344,16384,67936,10269
2025-05-20 03:52:16,20865,11579392,2809856,0.0,0.008419805099922588,0,1,0.01,0.01,0.0,0.0,0.0,1867776,0,1,1,1,0,sleeping,88,15,4665344,16384,67936,10269
2025-05-20 03:52:17,20865,11579392,2809856,0.0,0.008419805099922588,0,1,0.01,0.01,0.0,0.0,0.0,1867776,0,1,1,1,0,sleeping,88,15,4665344,16384,67936,10269
2025-05-20 03:52:18,20865,11579392,2809856,0.0,0.008419805099922588,0,1,0.01,0.01,0.0,0.0,0.0,1867776,0,1,1,1,0,sleeping,88,15,4665344,16384,67936,10269
2025-05-20 03:52:19,20865,11579392,2809856,0.0,0.008419805099922588,0,1,0.01,0.01,0.0,0.0,0.0,1867776,0,1,1,1,0,sleeping,88,15,4665344,16384,67936,10269
2025-05-20 03:52:21,20865,11579392,2809856,0.0,0.008419805099922588,0,1,0.01,0.01,0.0,0.0,0.0,1867776,0,1,1,1,0,sleeping,88,15,4665344,16384,67936,10269
2025-05-20 03:52:22,20865,11579392,2809856,0.0,0.008419805099922588,0,1,0.01,0.01,0.0,0.0,0.0,1867776,0,1,1,1,0,sleeping,88,15,4665344,16384,67936,10269
2025-05-20 03:52:23,20865,11579392,2809856,0.0,0.008419805099922588,0,1,0.01,0.01,0.0,0.0,0.0,1867776,0,1,1,1,0,sleeping,88,15,4665344,16384,67936,10269
2025-05-20 03:52:24,20865,11579392,2809856,0.0,0.008419805099922588,0,1,0.01,0.01,0.0,0.0,0.0,1867776,0,1,1,1,0,sleeping,88,15,4665344,16384,67936,10269
2025-05-20 03:52:26,20865,11579392,2809856,0.0,0.008419805099922588,0,1,0.01,0.01,0.0,0.0,0.0,1867776,0,1,1,1,0,sleeping,88,15,4665344,16384,67936,10269
2025-05-20 03:52:27,20865,11579392,2809856,0.0,0.008419805099922588,0,1,0.01,0.01,0.0,0.0,0.0,1867776,0,1,1,1,0,sleeping,88,15,4665344,16384,67936,10269
2025-05-20 03:52:28,20865,11579392,2809856,0.0,0.008419805099922588,0,1,0.01,0.01,0.0,0.0,0.0,1867776,0,1,1,1,0,sleeping,88,15,4665344,16384,67936,10269
2025-05-20 03:52:29,20865,11579392,2809856,0.0,0.008419805099922588,0,1,0.01,0.01,0.0,0.0,0.0,1867776,0,1,1,1,0,sleeping,88,15,4665344,16384,67936,10269
2025-05-20 03:52:30,20865,11579392,2809856,0.0,0.008419805099922588,0,1,0.01,0.01,0.0,0.0,0.0,1867776,0,1,1,1,0,sleeping,88,15,4665344,16384,67936,10269
2025-05-20 03:52:31,20865,11579392,2809856,0.0,0.008419805099922588,0,1,0.01,0.01,0.0,0.0,0.0,1867776,0,1,1,1,0,sleeping,88,15,4665344,16384,67936,10269
2025-05-20 03:52:32,20865,11579392,2809856,0.0,0.008419805099922588,0,1,0.01,0.01,0.0,0.0,0.0,1867776,0,1,1,1,0,sleeping,88,15,4665344,16384,67936,10269
2025-05-20 03:52:33,20865,11579392,2809856,0.0,0.008419805099922588,0,1,0.01,0.01,0.0,0.0,0.0,1867776,0,1,1,1,0,sleeping,88,15,4665344,16384,67936,10269
2025-05-20 03:52:34,20865,11579392,2809856,0.0,0.008419805099922588,0,1,0.01,0.01,0.0,0.0,0.0,1867776,0,1,1,1,0,sleeping,88,15,4665344,16384,67936,10269
2025-05-20 03:52:36,20865,11579392,2809856,0.0,0.008419805099922588,0,1,0.01,0.01,0.0,0.0,0.0,1867776,0,1,1,1,0,sleeping,88,15,4665344,16384,67936,10269
2025-05-20 03:52:37,20865,11579392,2809856,0.0,0.008419805099922588,0,1,0.01,0.01,0.0,0.0,0.0,1867776,0,1,1,1,0,sleeping,88,15,4665344,16384,67936,10269
2025-05-20 03:52:38,20865,11579392,2809856,0.0,0.008419805099922588,0,1,0.01,0.01,0.0,0.0,0.0,1867776,0,1,1,1,0,sleeping,88,15,4665344,16384,67936,10269
2025-05-20 03:52:39,20865,11579392,2809856,0.0,0.008419805099922588,0,1,0.01,0.01,0.0,0.0,0.0,1867776,0,1,1,1,0,sleeping,88,15,4665344,16384,67936,10269
2025-05-20 03:52:40,20865,11579392,2809856,0.0,0.008419805099922588,0,1,0.01,0.01,0.0,0.0,0.0,1867776,0,1,1,1,0,sleeping,88,15,4665344,16384,67936,10269
2025-05-20 03:52:41,20865,11579392,2809856,0.0,0.008419805099922588,0,1,0.01,0.01,0.0,0.0,0.0,1867776,0,1,1,1,0,sleeping,88,15,4665344,16384,67936,10269
2025-05-20 03:52:42,20865,11579392,2809856,0.0,0.008419805099922588,0,1,0.01,0.01,0.0,0.0,0.0,1867776,0,1,1,1,0,sleeping,88,15,4665344,16384,67936,10269
2025-05-20 03:52:44,20865,11579392,2809856,0.0,0.008419805099922588,0,1,0.01,0.01,0.0,0.0,0.0,1867776,0,1,1,1,0,sleeping,88,15,4665344,16384,67936,10269
2025-05-20 03:52:45,20865,11579392,2809856,0.0,0.008419805099922588,0,1,0.01,0.01,0.0,0.0,0.0,1867776,0,1,1,1,0,sleeping,88,15,4665344,16384,67936,10269
2025-05-20 03:52:46,20865,11579392,2809856,0.0,0.008419805099922588,0,1,0.01,0.01,0.0,0.0,0.0,1867776,0,1,1,1,0,sleeping,88,15,4665344,16384,67936,10269
2025-05-20 03:52:47,20865,11579392,2809856,0.0,0.008419805099922588,0,1,0.01,0.01,0.0,0.0,0.0,1867776,0,1,1,1,0,sleeping,88,15,4665344,16384,67936,10269
2025-05-20 03:52:48,20865,11579392,2809856,0.0,0.008419805099922588,0,1,0.01,0.01,0.0,0.0,0.0,1867776,0,1,1,1,0,sleeping,88,15,4665344,16384,67936,10269
2025-05-20 03:52:49,20865,11579392,2809856,0.0,0.008419805099922588,0,1,0.01,0.01,0.0,0.0,0.0,1867776,0,1,1,1,0,sleeping,88,15,4665344,16384,67936,10269
2025-05-20 03:52:50,20865,11579392,2809856,0.0,0.008419805099922588,0,1,0.01,0.01,0.0,0.0,0.0,1867776,0,1,1,1,0,sleeping,88,15,4665344,16384,67936,10269
2025-05-20 03:52:51,20865,11579392,2809856,0.0,0.008419805099922588,0,1,0.01,0.01,0.0,0.0,0.0,1867776,0,1,1,1,0,sleeping,88,15,4665344,16384,67936,10269
2025-05-20 03:52:52,20865,11579392,2809856,0.0,0.008419805099922588,0,1,0.01,0.01,0.0,0.0,0.0,1867776,0,1,1,1,0,sleeping,88,15,4665344,16384,67936,10269
2025-05-20 03:52:53,20865,11579392,2809856,0.0,0.008419805099922588,0,1,0.01,0.01,0.0,0.0,0.0,1867776,0,1,1,1,0,sleeping,88,15,4665344,16384,67936,10269
2025-05-20 03:52:54,20865,11579392,2809856,0.0,0.008419805099922588,0,1,0.01,0.01,0.0,0.0,0.0,1867776,0,1,1,1,0,sleeping,88,15,4665344,16384,67936,10269
2025-05-20 03:52:56,20865,11579392,2809856,0.0,0.008419805099922588,0,1,0.01,0.01,0.0,0.0,0.0,1867776,0,1,1,1,0,sleeping,88,15,4665344,16384,67936,10269
2025-05-20 03:52:57,20865,11579392,2809856,0.0,0.008419805099922588,0,1,0.01,0.01,0.0,0.0,0.0,1867776,0,1,1,1,0,sleeping,88,15,4665344,16384,67936,10269
2025-05-20 03:52:58,20865,11579392,2809856,0.0,0.008419805099922588,0,1,0.01,0.01,0.0,0.0,0.0,1867776,0,1,1,1,0,sleeping,88,15,4665344,16384,67936,10269
2025-05-20 03:52:59,20865,11579392,2809856,0.0,0.008419805099922588,0,1,0.01,0.01,0.0,0.0,0.0,1867776,0,1,1,1,0,sleeping,88,15,4665344,16384,67936,10269
2025-05-20 03:53:00,20865,11579392,2809856,0.0,0.008419805099922588,0,1,0.01,0.01,0.0,0.0,0.0,1867776,0,1,1,1,0,sleeping,88,15,4665344,16384,67936,10269
2025-05-20 03:53:01,20865,11579392,2809856,0.0,0.008419805099922588,0,1,0.01,0.01,0.0,0.0,0.0,1867776,0,1,1,1,0,sleeping,88,15,4665344,16384,67936,10269
2025-05-20 03:53:02,20865,11579392,2809856,0.0,0.008419805099922588,0,1,0.01,0.01,0.0,0.0,0.0,1867776,0,1,1,1,0,sleeping,88,15,4665344,16384,67936,10269
2025-05-20 03:53:03,20865,11579392,2809856,0.0,0.008419805099922588,0,1,0.01,0.01,0.0,0.0,0.0,1867776,0,1,1,1,0,sleeping,88,15,4665344,16384,67936,10269
2025-05-20 03:53:04,20865,11579392,2809856,0.0,0.008419805099922588,0,1,0.01,0.01,0.0,0.0,0.0,1867776,0,1,1,1,0,sleeping,88,15,4665344,16384,67936,10269
2025-05-20 03:53:05,20865,11579392,2809856,0.0,0.008419805099922588,0,1,0.01,0.01,0.0,0.0,0.0,1867776,0,1,1,1,0,sleeping,88,15,4665344,16384,67936,10269
2025-05-20 03:53:06,20865,11579392,2809856,0.0,0.008419805099922588,0,1,0.01,0.01,0.0,0.0,0.0,1867776,0,1,1,1,0,sleeping,88,15,4665344,16384,67936,10269
2025-05-20 03:53:08,20865,11579392,2809856,0.0,0.008419805099922588,0,1,0.01,0.01,0.0,0.0,0.0,1867776,0,1,1,1,0,sleeping,88,15,4665344,16384,67936,10269
2025-05-20 03:53:09,20865,11579392,2809856,0.0,0.008419805099922588,0,1,0.01,0.01,0.0,0.0,0.0,1867776,0,1,1,1,0,sleeping,88,15,4665344,16384,67936,10269
2025-05-20 03:53:10,20865,11579392,2809856,0.0,0.008419805099922588,0,1,0.01,0.01,0.0,0.0,0.0,1867776,0,1,1,1,0,sleeping,88,15,4665344,16384,67936,10269
2025-05-20 03:53:11,20865,11579392,2809856,0.0,0.008419805099922588,0,1,0.01,0.01,0.0,0.0,0.0,1867776,0,1,1,1,0,sleeping,88,15,4665344,16384,67936,10269
2025-05-20 03:53:12,20865,11579392,2809856,0.0,0.008419805099922588,0,1,0.01,0.01,0.0,0.0,0.0,1867776,0,1,1,1,0,sleeping,88,15,4665344,16384,67936,10269
2025-05-20 03:53:13,20865,11579392,2809856,0.0,0.008419805099922588,0,1,0.01,0.01,0.0,0.0,0.0,1867776,0,1,1,1,0,sleeping,88,15,4665344,16384,67936,10269
2025-05-20 03:53:14,20865,11579392,2809856,0.0,0.008419805099922588,0,1,0.01,0.01,0.0,0.0,0.0,1867776,0,1,1,1,0,sleeping,88,15,4665344,16384,67936,10269
2025-05-20 03:53:15,20865,11579392,2809856,0.0,0.008419805099922588,0,1,0.01,0.01,0.0,0.0,0.0,1867776,0,1,1,1,0,sleeping,88,15,4665344,16384,67936,10269
2025-05-20 03:53:16,20865,11579392,2809856,0.0,0.008419805099922588,0,1,0.01,0.01,0.0,0.0,0.0,1867776,0,1,1,1,0,sleeping,88,15,4665344,16384,67936,10269
2025-05-20 03:53:18,20865,11579392,2809856,0.0,0.008419805099922588,0,1,0.01,0.01,0.0,0.0,0.0,1867776,0,1,1,1,0,sleeping,88,15,4665344,16384,67936,10269
2025-05-20 03:53:19,20865,11579392,2809856,0.0,0.008419805099922588,0,1,0.01,0.01,0.0,0.0,0.0,1867776,0,1,1,1,0,sleeping,88,15,4665344,16384,67936,10269
2025-05-20 03:53:20,20865,11579392,2809856,0.0,0.008419805099922588,0,1,0.01,0.01,0.0,0.0,0.0,1867776,0,1,1,1,0,sleeping,88,15,4665344,16384,67936,10269
2025-05-20 03:53:21,20865,11579392,2809856,0.0,0.008419805099922588,0,1,0.01,0.01,0.0,0.0,0.0,1867776,0,1,1,1,0,sleeping,88,15,4665344,16384,67936,10269
2025-05-20 03:53:22,20865,11579392,2809856,0.0,0.008419805099922588,0,1,0.01,0.01,0.0,0.0,0.0,1867776,0,1,1,1,0,sleeping,88,15,4665344,16384,67936,10269
2025-05-20 03:53:23,20865,11579392,2809856,0.0,0.008419805099922588,0,1,0.01,0.01,0.0,0.0,0.0,1867776,0,1,1,1,0,sleeping,88,15,4665344,16384,67936,10269
