Time,PID,Virt,Res,CPU,Memory,TCP Connections,Thread Count,User,System,Children_User,Children_System,IO,uss,swap,processor_num,core_num,cpu_num,cpu_ids,process_status,read_count,write_count,read_bytes,write_bytes,read_chars,write_chars
2025-05-20 04:53:29,24186,1967443968,30048256,0.0,0.09004036474202932,0,10,0.0,0.02,0.0,0.0,0.0,9322496,0,7,4,1,0,sleeping,36,6,0,4096,14802,328
2025-05-20 04:53:30,24186,1967443968,30048256,0.0,0.09004036474202932,0,10,0.0,0.02,0.0,0.0,0.0,9330688,0,7,4,1,0,sleeping,38,8,0,4096,16687,388
2025-05-20 04:53:31,24186,1967443968,30048256,0.0,0.09004036474202932,0,10,0.0,0.02,0.0,0.0,0.0,9334784,0,7,4,1,0,sleeping,42,12,0,4096,18596,464
2025-05-20 04:53:32,24186,1967443968,30048256,0.0,0.09004036474202932,0,10,0.0,0.02,0.0,0.0,0.0,9334784,0,6,4,1,0,sleeping,45,15,0,4096,20501,532
2025-05-20 04:53:33,24186,1967443968,30048256,0.0,0.09004036474202932,0,10,0.0,0.02,0.0,0.0,0.0,9363456,0,6,4,1,0,sleeping,51,20,0,4096,24316,638
2025-05-20 04:53:34,24186,1967443968,30048256,0.0,0.09004036474202932,0,10,0.0,0.02,0.0,0.0,0.0,9379840,0,6,4,1,0,sleeping,53,22,0,4096,26217,698
2025-05-20 04:53:36,24186,1967443968,30048256,0.0,0.09004036474202932,0,10,0.0,0.02,0.0,0.0,0.0,9383936,0,5,3,1,0,sleeping,55,24,0,4096,28118,758
2025-05-20 04:53:37,24186,1967443968,30048256,0.0,0.09004036474202932,0,10,0.0,0.02,0.0,0.0,0.0,9396224,0,5,3,1,0,sleeping,58,27,0,4096,30027,826
2025-05-20 04:53:38,24186,1967443968,30048256,0.0,0.09004036474202932,0,10,0.0,0.02,0.0,0.0,0.0,9396224,0,6,4,1,0,sleeping,60,29,0,4096,31928,886
2025-05-20 04:53:39,24186,1967443968,30048256,0.0,0.09004036474202932,0,10,0.0,0.02,0.0,0.0,0.0,9424896,0,6,4,1,0,sleeping,62,32,0,4096,33829,976
2025-05-20 04:53:40,24186,1967443968,30048256,0.0,0.09004036474202932,0,10,0.0,0.02,0.0,0.0,0.0,9424896,0,6,4,1,0,sleeping,65,35,0,4096,35738,1044
2025-05-20 04:53:41,24186,1967443968,30048256,0.0,0.09004036474202932,0,10,0.0,0.02,0.0,0.0,0.0,9428992,0,6,4,1,0,sleeping,67,37,0,4096,37639,1104
2025-05-20 04:53:42,24186,1967443968,30179328,0.0,0.09043312532978082,0,10,0.0,0.02,0.0,0.0,0.0,9453568,0,7,4,1,0,sleeping,70,40,0,4096,39548,1172
2025-05-20 04:53:43,24186,1967706112,30179328,0.0,0.09043312532978082,0,10,0.0,0.02,0.0,0.0,0.0,9461760,0,6,4,1,0,sleeping,72,43,0,4096,41449,1262
2025-05-20 04:53:44,24186,1967706112,30179328,0.0,0.09043312532978082,0,10,0.0,0.02,0.0,0.0,0.0,9494528,0,7,4,1,0,sleeping,77,46,0,4096,45259,1330
2025-05-20 04:53:45,24186,1967706112,30179328,0.0,0.09043312532978082,0,10,0.0,0.02,0.0,0.0,0.0,9498624,0,7,4,1,0,sleeping,80,49,0,4096,47167,1398
2025-05-20 04:53:47,24186,1967706112,30179328,0.0,0.09043312532978082,0,10,0.0,0.02,0.0,0.0,0.0,9523200,0,8,4,1,0,sleeping,83,52,0,4096,49075,1466
2025-05-20 04:53:48,24186,1967706112,30179328,0.9,0.09043312532978082,0,10,0.01,0.02,0.0,0.0,0.0,9531392,0,8,4,1,0,sleeping,86,55,0,4096,50984,1534
2025-05-20 04:53:49,24186,1967706112,30179328,0.0,0.09043312532978082,0,10,0.01,0.02,0.0,0.0,0.0,9551872,0,7,4,1,0,sleeping,89,59,0,4096,52893,1632
2025-05-20 04:53:50,24186,1967706112,30179328,0.0,0.09043312532978082,0,10,0.01,0.02,0.0,0.0,0.0,9588736,0,7,4,1,0,sleeping,92,62,0,4096,54802,1700
2025-05-20 04:53:51,24186,1967706112,30179328,0.0,0.09043312532978082,0,10,0.01,0.02,0.0,0.0,0.0,9605120,0,6,4,1,0,sleeping,94,64,0,4096,56703,1760
2025-05-20 04:53:52,24186,1967706112,30179328,0.0,0.09043312532978082,0,10,0.01,0.02,0.0,0.0,0.0,9621504,0,8,4,1,0,sleeping,98,68,0,4096,58620,1836
