Time,PID,Virt,Res,CPU,Memory,TCP Connections,Thread Count,User,System,Children_User,Children_System,IO,uss,swap,processor_num,core_num,cpu_num,cpu_ids,process_status,read_count,write_count,read_bytes,write_bytes,read_chars,write_chars
2025-05-20 04:17:47,22265,2118971392,30101504,0.0,0.09019992373080336,0,12,0.01,0.01,0.0,0.0,0.0,9998336,0,5,3,1,0,sleeping,35,5,0,4096,14790,320
2025-05-20 04:17:48,22265,2118971392,30101504,0.0,0.09019992373080336,0,12,0.01,0.01,0.0,0.0,0.0,10006528,0,5,3,1,0,sleeping,38,8,0,4096,16673,388
2025-05-20 04:17:49,22265,2118971392,30101504,0.0,0.09019992373080336,0,12,0.01,0.01,0.0,0.0,0.0,10027008,0,7,4,1,0,sleeping,43,12,0,4096,20455,486
2025-05-20 04:17:50,22265,2118971392,30101504,0.0,0.09019992373080336,0,12,0.01,0.01,0.0,0.0,0.0,10039296,0,6,4,1,0,sleeping,45,14,0,4096,22350,546
2025-05-20 04:17:51,22265,2118971392,30101504,0.0,0.09019992373080336,0,12,0.01,0.01,0.0,0.0,0.0,10051584,0,6,4,1,0,sleeping,48,17,0,4096,24253,614
2025-05-20 04:17:52,22265,2118971392,30232576,0.0,0.09059268431855486,0,12,0.01,0.01,0.0,0.0,0.0,10059776,0,6,4,1,0,sleeping,51,20,0,4096,26157,682
2025-05-20 04:17:53,22265,2118971392,30363648,0.0,0.09098544490630635,0,12,0.01,0.01,0.0,0.0,0.0,10100736,0,5,3,1,0,sleeping,54,23,0,4096,28060,750
2025-05-20 04:17:54,22265,2118971392,30363648,0.0,0.09098544490630635,0,12,0.01,0.01,0.0,0.0,0.0,10125312,0,6,3,1,0,sleeping,57,26,0,4096,29963,818
2025-05-20 04:17:55,22265,2118971392,30363648,0.0,0.09098544490630635,0,12,0.01,0.01,0.0,0.0,0.0,10133504,0,6,4,1,0,sleeping,60,30,0,4096,31867,916
2025-05-20 04:17:57,22265,2118971392,30363648,0.0,0.09098544490630635,0,12,0.01,0.01,0.0,0.0,0.0,10149888,0,7,4,1,0,sleeping,63,33,0,4096,33772,984
2025-05-20 04:17:58,22265,2118971392,30363648,0.9,0.09098544490630635,0,12,0.01,0.02,0.0,0.0,0.0,10162176,0,6,4,1,0,sleeping,66,36,0,4096,35678,1052
2025-05-20 04:17:59,22265,2118971392,30363648,0.0,0.09098544490630635,0,12,0.01,0.02,0.0,0.0,0.0,10166272,0,5,3,1,0,sleeping,69,39,0,4096,37584,1120
2025-05-20 04:18:00,22265,2118971392,30363648,0.0,0.09098544490630635,0,12,0.01,0.02,0.0,0.0,0.0,10166272,0,5,3,1,0,sleeping,72,42,0,4096,39490,1188
2025-05-20 04:18:01,22265,2118971392,30363648,0.0,0.09098544490630635,0,12,0.01,0.02,0.0,0.0,0.0,10190848,0,5,3,1,0,sleeping,74,44,0,4096,41388,1248
2025-05-20 04:18:02,22265,2118971392,30363648,0.0,0.09098544490630635,0,12,0.01,0.02,0.0,0.0,0.0,10211328,0,5,3,1,0,sleeping,78,48,0,4096,43302,1324
2025-05-20 04:18:03,22265,2118971392,30363648,0.0,0.09098544490630635,0,12,0.01,0.02,0.0,0.0,0.0,10223616,0,7,4,1,0,sleeping,81,52,0,4096,45209,1422
2025-05-20 04:18:04,22265,2118971392,30363648,0.0,0.09098544490630635,0,12,0.01,0.02,0.0,0.0,0.0,10231808,0,7,4,1,0,sleeping,87,56,0,4096,49023,1498
2025-05-20 04:18:05,22265,2118971392,30363648,0.0,0.09098544490630635,0,12,0.01,0.02,0.0,0.0,0.0,10248192,0,6,3,1,0,sleeping,90,59,0,4096,50929,1566
2025-05-20 04:18:06,22265,2118971392,30363648,0.0,0.09098544490630635,0,12,0.01,0.02,0.0,0.0,0.0,10256384,0,6,3,1,0,sleeping,95,65,0,4096,52851,1680
2025-05-20 04:18:08,22265,2118971392,30363648,0.0,0.09098544490630635,0,12,0.01,0.02,0.0,0.0,0.0,10260480,0,6,4,1,0,sleeping,98,69,0,4096,54758,1778
2025-05-20 04:18:09,22265,2118971392,30494720,0.0,0.09137820549405784,0,12,0.01,0.02,0.0,0.0,0.0,10276864,0,6,4,1,0,sleeping,103,72,0,4096,58564,1846
2025-05-20 04:18:10,22265,2118971392,30494720,0.0,0.09137820549405784,0,12,0.01,0.02,0.0,0.0,0.0,10276864,0,6,4,1,0,sleeping,106,75,0,4096,60471,1914
2025-05-20 04:18:11,22265,2118971392,30494720,0.0,0.09137820549405784,0,12,0.01,0.02,0.0,0.0,0.0,10285056,0,6,4,1,0,sleeping,111,81,0,4096,62394,2028
2025-05-20 04:18:13,22265,2118971392,30494720,0.0,0.09137820549405784,0,12,0.01,0.02,0.0,0.0,0.0,10285056,0,6,4,1,0,sleeping,115,85,0,4096,64309,2104
2025-05-20 04:18:14,22265,2118971392,30494720,0.9,0.09137820549405784,0,12,0.02,0.02,0.0,0.0,0.0,10293248,0,6,4,1,0,sleeping,118,88,0,4096,66216,2172
2025-05-20 04:18:15,22265,2118971392,30494720,0.0,0.09137820549405784,0,12,0.02,0.02,0.0,0.0,0.0,10297344,0,6,4,1,0,sleeping,121,91,0,4096,68123,2240
