Time,PID,Virt,Res,CPU,Memory,TCP Connections,Thread Count,User,System,Children_User,Children_System,IO,uss,swap,processor_num,core_num,cpu_num,processor_ids,core_ids,cpu_ids,process_status,read_count,write_count,read_bytes,write_bytes,read_chars,write_chars
2025-11-05 17:33:29,2855499,7553024,3629056,0.0,0.003584081210264129,0,1,0.0,0.0,0.0,0.0,0.0,307200,0,1,1,1,14,4,1,sleeping,28,2,0,0,11194,117
2025-11-05 17:33:30,2855499,7553024,3629056,0.0,0.003584081210264129,0,1,0.0,0.0,0.0,0.0,0.0,307200,0,1,1,1,14,4,1,sleeping,28,2,0,0,11194,117
2025-11-05 17:33:31,2855499,7553024,3629056,0.0,0.003584081210264129,0,1,0.0,0.0,0.0,0.0,0.0,307200,0,1,1,1,14,4,1,sleeping,28,2,0,0,11194,117
2025-11-05 17:33:32,2855499,7553024,3629056,0.0,0.003584081210264129,0,1,0.0,0.0,0.0,0.0,0.0,307200,0,1,1,1,14,4,1,sleeping,28,2,0,0,11194,117
2025-11-05 17:33:33,2855499,7553024,3629056,0.0,0.003584081210264129,0,1,0.0,0.0,0.0,0.0,0.0,307200,0,1,1,1,14,4,1,sleeping,28,2,0,0,11194,117
2025-11-05 17:33:35,2855499,7553024,3629056,0.0,0.003584081210264129,0,1,0.0,0.0,0.0,0.0,0.0,307200,0,1,1,1,14,4,1,sleeping,28,2,0,0,11194,117
2025-11-05 17:33:36,2855499,7553024,3629056,0.0,0.003584081210264129,0,1,0.0,0.0,0.0,0.0,0.0,307200,0,1,1,1,14,4,1,sleeping,28,2,0,0,11194,117
2025-11-05 17:33:37,2855499,7553024,3629056,0.0,0.003584081210264129,0,1,0.0,0.0,0.0,0.0,0.0,307200,0,1,1,1,14,4,1,sleeping,28,2,0,0,11194,117
2025-11-05 17:33:38,2855499,7553024,3629056,0.0,0.003584081210264129,0,1,0.0,0.0,0.0,0.0,0.0,307200,0,1,1,1,14,4,1,sleeping,28,2,0,0,11194,117
2025-11-05 17:33:39,2855499,7553024,3629056,0.0,0.003584081210264129,0,1,0.0,0.0,0.0,0.0,0.0,307200,0,1,1,1,14,4,1,sleeping,28,2,0,0,11194,117
2025-11-05 17:33:40,2855499,7553024,3629056,0.0,0.003584081210264129,0,1,0.0,0.0,0.0,0.0,0.0,307200,0,1,1,1,14,4,1,sleeping,28,2,0,0,11194,117
2025-11-05 17:33:41,2855499,7553024,3629056,0.0,0.003584081210264129,0,1,0.0,0.0,0.0,0.0,0.0,307200,0,1,1,1,14,4,1,sleeping,28,2,0,0,11194,117
2025-11-05 17:33:42,2855499,7553024,3629056,0.0,0.003584081210264129,0,1,0.0,0.0,0.0,0.0,0.0,307200,0,1,1,1,14,4,1,sleeping,28,2,0,0,11194,117
2025-11-05 17:33:43,2855499,7553024,3629056,0.0,0.003584081210264129,0,1,0.0,0.0,0.0,0.0,0.0,307200,0,1,1,1,14,4,1,sleeping,28,2,0,0,11194,117
2025-11-05 17:33:44,2855499,7553024,3629056,0.0,0.003584081210264129,0,1,0.0,0.0,0.0,0.0,0.0,307200,0,1,1,1,14,4,1,sleeping,28,2,0,0,11194,117
2025-11-05 17:33:45,2855499,7553024,3629056,0.0,0.003584081210264129,0,1,0.0,0.0,0.0,0.0,0.0,307200,0,1,1,1,14,4,1,sleeping,28,2,0,0,11194,117
2025-11-05 17:33:46,2855499,7553024,3629056,0.0,0.003584081210264129,0,1,0.0,0.0,0.0,0.0,0.0,307200,0,1,1,1,14,4,1,sleeping,28,2,0,0,11194,117
2025-11-05 17:33:47,2855499,7553024,3629056,0.0,0.003584081210264129,0,1,0.0,0.0,0.0,0.0,0.0,307200,0,1,1,1,14,4,1,sleeping,28,2,0,0,11194,117
2025-11-05 17:33:48,2855499,7553024,3629056,0.0,0.003584081210264129,0,1,0.0,0.0,0.0,0.0,0.0,307200,0,1,1,1,14,4,1,sleeping,28,2,0,0,11194,117
2025-11-05 17:33:49,2855499,7553024,3629056,0.0,0.003584081210264129,0,1,0.0,0.0,0.0,0.0,0.0,307200,0,1,1,1,14,4,1,sleeping,28,2,0,0,11194,117
2025-11-05 17:33:50,2855499,7553024,3629056,0.0,0.003584081210264129,0,1,0.0,0.0,0.0,0.0,0.0,307200,0,1,1,1,14,4,1,sleeping,28,2,0,0,11194,117
2025-11-05 17:33:51,2855499,7553024,3629056,0.0,0.003584081210264129,0,1,0.0,0.0,0.0,0.0,0.0,307200,0,1,1,1,14,4,1,sleeping,28,2,0,0,11194,117
2025-11-05 17:33:52,2855499,7553024,3629056,0.0,0.003584081210264129,0,1,0.0,0.0,0.0,0.0,0.0,307200,0,1,1,1,14,4,1,sleeping,28,2,0,0,11194,117
2025-11-05 17:33:53,2855499,7553024,3629056,0.0,0.003584081210264129,0,1,0.0,0.0,0.0,0.0,0.0,307200,0,1,1,1,14,4,1,sleeping,28,2,0,0,11194,117
2025-11-05 17:33:54,2855499,7553024,3629056,0.0,0.003584081210264129,0,1,0.0,0.0,0.0,0.0,0.0,307200,0,1,1,1,14,4,1,sleeping,28,2,0,0,11194,117
2025-11-05 17:33:55,2855499,7553024,3629056,0.0,0.003584081210264129,0,1,0.0,0.0,0.0,0.0,0.0,307200,0,1,1,1,14,4,1,sleeping,28,2,0,0,11194,117
2025-11-05 17:33:56,2855499,7553024,3629056,0.0,0.003584081210264129,0,1,0.0,0.0,0.0,0.0,0.0,307200,0,1,1,1,14,4,1,sleeping,28,2,0,0,11194,117
2025-11-05 17:33:57,2855499,7553024,3629056,0.0,0.003584081210264129,0,1,0.0,0.0,0.0,0.0,0.0,307200,0,1,1,1,14,4,1,sleeping,28,2,0,0,11194,117
2025-11-05 17:33:59,2855499,7553024,3629056,0.0,0.003584081210264129,0,1,0.0,0.0,0.0,0.0,0.0,307200,0,1,1,1,14,4,1,sleeping,28,2,0,0,11194,117
2025-11-05 17:34:00,2855499,7553024,3629056,0.0,0.003584081210264129,0,1,0.0,0.0,0.0,0.0,0.0,307200,0,1,1,1,14,4,1,sleeping,28,2,0,0,11194,117
2025-11-05 17:34:01,2855499,7553024,3629056,0.0,0.003584081210264129,0,1,0.0,0.0,0.0,0.0,0.0,307200,0,1,1,1,14,4,1,sleeping,28,2,0,0,11194,117
2025-11-05 17:34:02,2855499,7688192,4091904,0.0,0.004041193147916326,0,1,0.0,0.0,0.41,0.89,0.0,499712,0,1,1,1,13,3,1,sleeping,42836,55167,0,225734656,226094777,225729995
2025-11-05 17:34:03,2855499,7688192,4091904,0.0,0.004041193147916326,0,1,0.0,0.0,0.41,0.89,0.0,499712,0,1,1,1,13,3,1,sleeping,42836,55167,0,225734656,226094777,225729995
2025-11-05 17:34:04,2855499,7688192,4091904,0.0,0.004041193147916326,0,1,0.0,0.0,0.41,0.89,0.0,503808,0,1,1,1,13,3,1,sleeping,42847,55168,0,225734656,226099316,225730082
2025-11-05 17:34:05,2855499,7688192,4091904,0.0,0.004041193147916326,0,1,0.0,0.0,0.41,0.89,0.0,503808,0,1,1,1,13,3,1,sleeping,42847,55168,0,225734656,226099316,225730082
2025-11-05 17:34:06,2855499,7688192,4091904,0.0,0.004041193147916326,0,1,0.0,0.0,0.41,0.89,0.0,503808,0,1,1,1,13,3,1,sleeping,42847,55168,0,225734656,226099316,225730082
2025-11-05 17:34:07,2855499,7688192,4091904,0.0,0.004041193147916326,0,1,0.0,0.0,0.41,0.89,0.0,503808,0,1,1,1,13,3,1,sleeping,42847,55168,0,225734656,226099316,225730082
2025-11-05 17:34:08,2855499,7688192,4091904,0.0,0.004041193147916326,0,1,0.0,0.0,0.41,0.89,0.0,503808,0,1,1,1,13,3,1,sleeping,42847,55168,0,225734656,226099316,225730082
2025-11-05 17:34:09,2855499,7688192,4091904,0.0,0.004041193147916326,0,1,0.0,0.0,0.41,0.89,0.0,503808,0,1,1,1,13,3,1,sleeping,42847,55168,0,225734656,226099316,225730082
2025-11-05 17:34:10,2855499,7688192,4091904,0.0,0.004041193147916326,0,1,0.0,0.0,0.41,0.89,0.0,503808,0,1,1,1,13,3,1,sleeping,42847,55168,0,225734656,226099316,225730082
2025-11-05 17:34:11,2855499,7688192,4091904,0.0,0.004041193147916326,0,1,0.0,0.0,0.41,0.89,0.0,503808,0,1,1,1,13,3,1,sleeping,42847,55168,0,225734656,226099316,225730082
2025-11-05 17:34:12,2855499,7688192,4091904,0.0,0.004041193147916326,0,1,0.0,0.0,0.41,0.89,0.0,503808,0,1,1,1,13,3,1,sleeping,42847,55168,0,225734656,226099316,225730082
2025-11-05 17:34:13,2855499,7688192,4091904,0.0,0.004041193147916326,0,1,0.0,0.0,0.41,0.89,0.0,503808,0,1,1,1,13,3,1,sleeping,42847,55168,0,225734656,226099316,225730082
2025-11-05 17:34:14,2855499,7688192,4091904,0.0,0.004041193147916326,0,1,0.0,0.0,0.41,0.89,0.0,503808,0,1,1,1,13,3,1,sleeping,42847,55168,0,225734656,226099316,225730082
2025-11-05 17:34:15,2855499,7688192,4091904,0.0,0.004041193147916326,0,1,0.0,0.0,0.41,0.89,0.0,503808,0,1,1,1,13,3,1,sleeping,42847,55168,0,225734656,226099316,225730082
2025-11-05 17:34:16,2855499,7688192,4091904,0.0,0.004041193147916326,0,1,0.0,0.0,0.41,0.89,0.0,503808,0,1,1,1,13,3,1,sleeping,42847,55168,0,225734656,226099316,225730082
2025-11-05 17:34:17,2855499,7688192,4091904,0.0,0.004041193147916326,0,1,0.0,0.0,0.41,0.89,0.0,503808,0,1,1,1,13,3,1,sleeping,42847,55168,0,225734656,226099316,225730082
2025-11-05 17:34:18,2855499,7688192,4091904,0.0,0.004041193147916326,0,1,0.0,0.0,0.41,0.89,0.0,503808,0,1,1,1,13,3,1,sleeping,42847,55168,0,225734656,226099316,225730082
2025-11-05 17:34:19,2855499,7688192,4091904,0.0,0.004041193147916326,0,1,0.0,0.0,0.41,0.89,0.0,503808,0,1,1,1,13,3,1,sleeping,42847,55168,0,225734656,226099316,225730082
2025-11-05 17:34:20,2855499,7688192,4091904,0.0,0.004041193147916326,0,1,0.0,0.0,0.41,0.89,0.0,503808,0,1,1,1,13,3,1,sleeping,42847,55168,0,225734656,226099316,225730082
2025-11-05 17:34:21,2855499,7688192,4091904,0.0,0.004041193147916326,0,1,0.0,0.0,0.41,0.89,0.0,503808,0,1,1,1,13,3,1,sleeping,42847,55168,0,225734656,226099316,225730082
2025-11-05 17:34:22,2855499,7688192,4091904,0.0,0.004041193147916326,0,1,0.0,0.0,0.41,0.89,0.0,503808,0,1,1,1,13,3,1,sleeping,42847,55168,0,225734656,226099316,225730082
2025-11-05 17:34:24,2855499,7688192,4091904,0.0,0.004041193147916326,0,1,0.0,0.0,0.41,0.89,0.0,503808,0,1,1,1,13,3,1,sleeping,42847,55168,0,225734656,226099316,225730082
2025-11-05 17:34:25,2855499,7688192,4091904,0.0,0.004041193147916326,0,1,0.0,0.0,0.41,0.89,0.0,503808,0,1,1,1,13,3,1,sleeping,42847,55168,0,225734656,226099316,225730082
2025-11-05 17:34:26,2855499,7688192,4091904,0.0,0.004041193147916326,0,1,0.0,0.0,0.41,0.89,0.0,503808,0,1,1,1,13,3,1,sleeping,42847,55168,0,225734656,226099316,225730082
2025-11-05 17:34:27,2855499,7688192,4091904,0.0,0.004041193147916326,0,1,0.0,0.0,0.41,0.89,0.0,503808,0,1,1,1,13,3,1,sleeping,42847,55168,0,225734656,226099316,225730082
2025-11-05 17:34:28,2855499,7688192,4091904,0.0,0.004041193147916326,0,1,0.0,0.0,0.41,0.89,0.0,503808,0,1,1,1,13,3,1,sleeping,42847,55168,0,225734656,226099316,225730082
2025-11-05 17:34:29,2855499,7688192,4091904,0.0,0.004041193147916326,0,1,0.0,0.0,0.41,0.89,0.0,503808,0,1,1,1,13,3,1,sleeping,42847,55168,0,225734656,226099316,225730082
2025-11-05 17:34:30,2855499,7688192,4091904,0.0,0.004041193147916326,0,1,0.0,0.0,0.41,0.89,0.0,503808,0,1,1,1,13,3,1,sleeping,42847,55168,0,225734656,226099316,225730082
2025-11-05 17:34:31,2855499,7688192,4091904,0.0,0.004041193147916326,0,1,0.0,0.0,0.41,0.89,0.0,503808,0,1,1,1,13,3,1,sleeping,42847,55168,0,225734656,226099316,225730082
2025-11-05 17:34:32,2855499,7688192,4096000,0.0,0.004045238386302628,0,1,0.0,0.0,0.74,1.35,0.0,503808,0,1,1,1,13,3,1,sleeping,69391,89564,0,366391296,366985587,366381105
2025-11-05 17:34:33,2855499,7688192,4096000,0.0,0.004045238386302628,0,1,0.0,0.0,0.74,1.35,0.0,503808,0,1,1,1,13,3,1,sleeping,69391,89564,0,366391296,366985587,366381105
2025-11-05 17:34:34,2855499,7688192,4096000,0.0,0.004045238386302628,0,1,0.0,0.0,0.74,1.35,0.0,507904,0,1,1,1,13,3,1,sleeping,69402,89565,0,366391296,366990016,366381137
2025-11-05 17:34:35,2855499,7688192,4096000,0.0,0.004045238386302628,0,1,0.0,0.0,0.74,1.35,0.0,507904,0,1,1,1,13,3,1,sleeping,69402,89565,0,366391296,366990016,366381137
2025-11-05 17:34:36,2855499,7688192,4096000,0.0,0.004045238386302628,0,1,0.0,0.0,0.74,1.35,0.0,507904,0,1,1,1,13,3,1,sleeping,69402,89565,0,366391296,366990016,366381137
2025-11-05 17:34:37,2855499,7688192,4096000,0.0,0.004045238386302628,0,1,0.0,0.0,0.74,1.35,0.0,507904,0,1,1,1,13,3,1,sleeping,69402,89565,0,366391296,366990016,366381137
2025-11-05 17:34:38,2855499,7688192,4096000,0.0,0.004045238386302628,0,1,0.0,0.0,0.74,1.35,0.0,507904,0,1,1,1,13,3,1,sleeping,69402,89565,0,366391296,366990016,366381137
2025-11-05 17:34:39,2855499,7688192,4096000,0.0,0.004045238386302628,0,1,0.0,0.0,0.74,1.35,0.0,507904,0,1,1,1,13,3,1,sleeping,69402,89565,0,366391296,366990016,366381137
2025-11-05 17:34:40,2855499,7688192,4096000,0.0,0.004045238386302628,0,1,0.0,0.0,0.74,1.35,0.0,507904,0,1,1,1,13,3,1,sleeping,69402,89565,0,366391296,366990016,366381137
2025-11-05 17:34:41,2855499,7688192,4096000,0.0,0.004045238386302628,0,1,0.0,0.0,7.44,1.41,0.0,507904,0,1,1,1,13,3,1,sleeping,70288,89565,4096,366391296,592729922,366381137
2025-11-05 17:34:42,2855499,7688192,4096000,0.0,0.004045238386302628,0,1,0.0,0.0,7.44,1.41,0.0,507904,0,1,1,1,13,3,1,sleeping,70288,89565,4096,366391296,592729922,366381137
2025-11-05 17:34:43,2855499,7688192,4096000,0.0,0.004045238386302628,0,1,0.0,0.0,7.44,1.41,0.0,507904,0,1,1,1,13,3,1,sleeping,70288,89565,4096,366391296,592729922,366381137
2025-11-05 17:34:44,2855499,7688192,4096000,0.0,0.004045238386302628,0,1,0.0,0.0,7.44,1.41,0.0,507904,0,1,1,1,13,3,1,sleeping,70288,89565,4096,366391296,592729922,366381137
2025-11-05 17:34:45,2855499,7688192,4096000,0.0,0.004045238386302628,0,1,0.0,0.0,7.44,1.41,0.0,507904,0,1,1,1,13,3,1,sleeping,70288,89565,4096,366391296,592729922,366381137
2025-11-05 17:34:46,2855499,7688192,4096000,0.0,0.004045238386302628,0,1,0.0,0.0,7.44,1.41,0.0,507904,0,1,1,1,13,3,1,sleeping,70288,89565,4096,366391296,592729922,366381137
2025-11-05 17:34:47,2855499,7688192,4096000,0.0,0.004045238386302628,0,1,0.0,0.0,7.44,1.41,0.0,507904,0,1,1,1,13,3,1,sleeping,70288,89565,4096,366391296,592729922,366381137
2025-11-05 17:34:48,2855499,7688192,4100096,0.0,0.0040492836246889315,0,1,0.0,0.0,15.51,2.52,0.0,507904,0,1,1,1,13,3,1,sleeping,244707,220120,4096,366391296,2240681659,1793131205
2025-11-05 17:34:49,2855499,7688192,4100096,0.0,0.0040492836246889315,0,1,0.0,0.0,15.51,2.52,0.0,507904,0,1,1,1,13,3,1,sleeping,244707,220120,4096,366391296,2240681659,1793131205
2025-11-05 17:34:50,2855499,7688192,4100096,0.0,0.0040492836246889315,0,1,0.0,0.0,15.51,2.53,0.0,507904,0,1,1,1,13,3,1,sleeping,244732,220124,90112,366391296,2240694018,1793131290
2025-11-05 17:34:51,2855499,7688192,4100096,0.0,0.0040492836246889315,0,1,0.0,0.0,15.51,2.53,0.0,507904,0,1,1,1,13,3,1,sleeping,244732,220124,90112,366391296,2240694018,1793131290
2025-11-05 17:34:52,2855499,7688192,4100096,0.0,0.0040492836246889315,0,1,0.0,0.0,15.51,2.53,0.0,507904,0,1,1,1,13,3,1,sleeping,244732,220124,90112,366391296,2240694018,1793131290
2025-11-05 17:34:53,2855499,7688192,4100096,0.0,0.0040492836246889315,0,1,0.0,0.0,15.51,2.53,0.0,507904,0,1,1,1,13,3,1,sleeping,244732,220124,90112,366391296,2240694018,1793131290
2025-11-05 17:34:55,2855499,7688192,4100096,0.0,0.0040492836246889315,0,1,0.0,0.0,15.51,2.53,0.0,507904,0,1,1,1,13,3,1,sleeping,244732,220124,90112,366391296,2240694018,1793131290
2025-11-05 17:34:56,2855499,7688192,4100096,0.0,0.0040492836246889315,0,1,0.0,0.0,15.51,2.53,0.0,507904,0,1,1,1,13,3,1,sleeping,244732,220124,90112,366391296,2240694018,1793131290
2025-11-05 17:34:57,2855499,7688192,4100096,0.0,0.0040492836246889315,0,1,0.0,0.0,15.51,2.53,0.0,507904,0,1,1,1,13,3,1,sleeping,244732,220124,90112,366391296,2240694018,1793131290
2025-11-05 17:34:58,2855499,7688192,4100096,0.0,0.0040492836246889315,0,1,0.0,0.0,15.51,2.53,0.0,507904,0,1,1,1,13,3,1,sleeping,244732,220124,90112,366391296,2240694018,1793131290
2025-11-05 17:34:59,2855499,7688192,4100096,0.0,0.0040492836246889315,0,1,0.0,0.0,15.51,2.53,0.0,507904,0,1,1,1,13,3,1,sleeping,244732,220124,90112,366391296,2240694018,1793131290
2025-11-05 17:35:00,2855499,7688192,4100096,0.0,0.0040492836246889315,0,1,0.0,0.0,15.51,2.53,0.0,507904,0,1,1,1,13,3,1,sleeping,244732,220124,90112,366391296,2240694018,1793131290
2025-11-05 17:35:01,2855499,7688192,4100096,0.0,0.0040492836246889315,0,1,0.0,0.0,15.51,2.53,0.0,507904,0,1,1,1,13,3,1,sleeping,244732,220124,90112,366391296,2240694018,1793131290
2025-11-05 17:35:02,2855499,7688192,4100096,0.0,0.0040492836246889315,0,1,0.0,0.0,15.51,2.53,0.0,507904,0,1,1,1,13,3,1,sleeping,244732,220124,90112,366391296,2240694018,1793131290
