Time,PID,Virt,Res,CPU,Memory,TCP Connections,Thread Count,User,System,Children_User,Children_System,IO,uss,swap,processor_num,core_num,cpu_num,processor_ids,core_ids,cpu_ids,process_status,read_count,write_count,read_bytes,write_bytes,read_chars,write_chars
2025-11-05 17:34:32,2855649,5914624,1032192,0.0,0.0010194000733482623,0,1,0.0,0.0,0.0,0.0,0.0,131072,0,1,1,1,14,4,1,sleeping,10,0,0,0,4208,0
2025-11-05 17:34:33,2855649,5914624,1032192,0.0,0.0010194000733482623,0,1,0.0,0.0,0.0,0.0,0.0,131072,0,1,1,1,14,4,1,sleeping,10,0,0,0,4208,0
