Time,PID,Virt,Res,CPU,Memory,TCP Connections,Thread Count,User,System,Children_User,Children_System,IO,uss,swap,processor_num,core_num,cpu_num,processor_ids,core_ids,cpu_ids,process_status,read_count,write_count,read_bytes,write_bytes,read_chars,write_chars
2025-11-05 17:34:02,2855595,5914624,1085440,0.0,0.0010719881723701965,0,1,0.0,0.0,0.0,0.0,0.0,135168,0,1,1,1,35,8,1,sleeping,10,0,0,0,4208,0
2025-11-05 17:34:03,2855595,5914624,1085440,0.0,0.0010719881723701965,0,1,0.0,0.0,0.0,0.0,0.0,135168,0,1,1,1,35,8,1,sleeping,10,0,0,0,4208,0
